code,trading_date,open,high,low,close,pre_close,change,pct,volume,amount,limit_up,limit_down,type,type_name,name,vol_ratio,turn_over,swing,selling,buying,total_share,float_share,pe,industry,area,float_mv,total_mv,avg_price,strength,activity,avg_turnover,attack,free_float_mv,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,sma_5,sma_7,open_pct,close_sma7_pct,vwap,touch_limit_down,lowest_30,prev_limit_status,prev_sma_7,pre_pct,pre_vwap,pre_close_sma7_pct,signal,code_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,sell_reason,trading_date_right,weight,weight_profit
SZSE.002728,2023-11-29,20.6,21.54,20.3,20.82,21.38,-0.56,-2.6193,503791.6,105045.20160000001,23.52,19.24,,,特一药业,0.61,22.5,5.8,265992,237800,3.41,2.24,28.27,中成药,广东,46.61,71.04,20.85,-1.71,4686,0.0,2.56,37.1477104482,false,false,false,,未涨停,未涨停,3天1板,20.724000000000007,19.922857142857143,-3.648269410664161,4.503083321382474,20.85092359618541,false,15.7,断板,19.397142857142857,-2.5524,20.91919129198208,10.222418618353215,1,SZSE.002728,2023-11-29T09:30:00.000000,20.6,2023-11-30T11:30:00.000000,20.71,0.13264732670580168,1.5,未涨停卖出,2023-11-29,0.4,0.053058930682320676
SZSE.000903,2023-12-01,3.1,3.15,2.91,2.94,3.23,-0.29,-8.9783,2681710.67,79487.60840000001,3.55,2.91,,,云内动力,1.45,13.97,7.43,1549136,1132575,19.7,19.2,0.0,汽车配件,云南,56.46,57.93,2.96,-8.91,4622,0.0,1.03,37.341506097,false,false,false,,未涨停,未涨停,2天2板,3.08,2.9557142857142855,-4.024767801857582,-0.5316578057032334,2.964063546795673,true,2.39,断板,2.907142857142857,2.8662,3.1935922834564825,11.10565110565111,1,SZSE.000903,2023-12-01T09:30:00.000000,3.1,2023-12-07T11:30:00.000000,3.49,12.131221428111527,4.5,未涨停卖出,2023-12-01,0.4,4.852488571244611
SZSE.000903,2023-12-07,3.65,3.74,3.45,3.45,3.83,-0.38,-9.9217,4164879.63,147052.9573,4.21,3.45,,,云内动力,1.33,21.69,7.57,2347673,1817207,19.7,19.2,0.0,汽车配件,云南,66.25,67.98,3.53,-9.78,4697,0.0,0.0,43.81911429750001,false,false,true,断板,断板,断板,2天2板,3.4,3.338571428571428,-4.69973890339426,3.3376123234916766,3.530785289465857,true,2.42,炸板,3.301428571428571,7.8873,3.860203696499987,16.01038511466899,1,SZSE.000903,2023-12-07T09:30:00.000000,3.65,2023-12-08T09:30:00.000000,3.25,-11.314357586197469,1.0,止损卖出,2023-12-07,0.4,-4.525743034478988
SZSE.000903,2023-12-08,3.31,3.37,3.13,3.15,3.45,-0.3,-8.6957,2822497.79,91053.79030000001,3.8,3.11,,,云内动力,0.84,14.7,6.96,1552043,1270455,19.7,19.2,0.0,汽车配件,云南,60.49,62.07,3.23,-9.05,4680,0.0,0.64,40.0087565325,false,false,false,,未涨停,未涨停,2天2板,3.442,3.34,-4.0579710144927565,-5.688622754491016,3.226000410792173,true,2.42,断板,3.338571428571428,-9.9217,3.530785289465857,3.3376123234916766,1,SZSE.000903,2023-12-08T09:30:00.000000,3.31,2023-12-11T11:30:00.000000,3.22,-3.1073804053524166,1.5,未涨停卖出,2023-12-08,0.4,-1.2429521621409667
SHSE.600571,2023-12-13,18.5,19.8,18.33,19.8,19.3,0.5,2.5907,1400843.98,268990.8054,21.23,17.37,,,信雅达,1.17,31.43,7.62,686763,714081,4.67,4.46,130.12,软件服务,浙江,88.24,92.43,19.2,3.75,4734,0.01,8.02,69.39510831000001,false,false,false,,未涨停,未涨停,6天6板,18.374000000000002,17.53142857142857,-4.145077720207258,12.940026075619308,19.202053136567002,false,9.56,炸板,16.61,7.8212,18.522292539868687,16.195063214930773,1,SHSE.600571,2023-12-13T09:30:00.000000,18.5,2023-12-14T11:30:00.000000,18.31,-1.4221287155419078,1.5,未涨停卖出,2023-12-13,0.4,-0.5688514862167632
SHSE.600715,2023-12-15,3.54,3.75,3.35,3.58,3.67,-0.09,-2.4523,3921619.31,140158.8325,4.04,3.3,,,文投控股,1.5,21.14,10.9,2015332,1906287,18.55,18.55,0.0,影视音像,辽宁,66.4,66.4,3.57,-1.9,4741,0.0,6.87,37.6788103846,false,false,true,断板,断板,断板,6天6板,3.6340000000000003,3.414285714285714,-3.542234332425066,4.8535564853556545,3.5740040381431104,false,2.1,断板,3.257142857142857,-8.0201,3.83542041451323,12.675438596491226,1,SHSE.600715,2023-12-15T09:30:00.000000,3.54,2023-12-18T11:30:00.000000,3.42,-3.7754998477621156,1.5,未涨停卖出,2023-12-15,0.4,-1.5101999391048464
SZSE.000409,2023-12-15,10.99,11.09,10.22,10.28,11.35,-1.07,-9.4273,1469642.81,154272.03410000002,12.49,10.22,,,云鼎科技,1.68,34.71,7.67,830387,639256,6.64,4.23,136.78,软件服务,山东,43.52,68.28,10.5,-9.08,4733,0.01,0.59,38.818133753999994,false,false,true,断板,断板,断板,3天3板,10.29,9.672857142857142,-3.1718061674008764,6.276768571850545,10.497246885452393,true,7.39,炸板,9.348571428571429,4.1284,11.380547819528134,21.40892420537897,1,SZSE.000409,2023-12-15T09:30:00.000000,10.99,2023-12-18T09:30:00.000000,9.82,-11.002744283952557,1.0,止损卖出,2023-12-15,0.4,-4.401097713581023
SZSE.002362,2023-12-15,26.39,26.94,25.76,25.98,27.5,-1.52,-5.5273,443084.47,116211.2079,30.25,24.75,,,汉王科技,0.9,21.4,4.29,239947,203137,2.44,2.07,0.0,软件服务,北京,53.79,63.51,26.23,-5.18,4624,0.0,0.85,42.57528305040001,false,false,true,断板,断板,断板,2天2板,26.908000000000005,26.041428571428572,-4.036363636363634,-0.23588787097482017,26.227777267842406,false,21.6,断板,25.587142857142858,-7.1887,27.79049089927131,7.475852827871137,1,SZSE.002362,2023-12-15T09:30:00.000000,26.39,2023-12-18T11:30:00.000000,26.69,0.7330545426766837,1.5,未涨停卖出,2023-12-15,0.4,0.29322181707067346
SHSE.603598,2023-12-19,26.54,29.16,26.45,28.44,27.27,1.17,4.2904,691405.93,193771.8207,30.0,24.54,,,引力传媒,1.14,25.81,9.94,330613,360793,2.68,2.68,162.28,互联网,北京,76.18,76.18,28.03,4.24,4695,0.01,7.52,38.00056104,false,false,true,断板,断板,断板,11天7板,25.844,24.212857142857143,-2.6769343601026785,17.458257124314123,28.02576782932712,false,10.75,断板,22.864285714285717,1.4886,26.91981309138002,19.268978444236158,1,SHSE.603598,2023-12-19T09:30:00.000000,26.54,2023-12-20T11:30:00.000000,26.66,0.051141123931487044,1.5,未涨停卖出,2023-12-19,0.4,0.02045644957259482
SZSE.002445,2023-12-19,2.72,2.78,2.57,2.58,2.86,-0.28,-9.7902,4080632.98,108141.4292,3.15,2.57,,,中南文化,1.87,17.14,7.34,2479080,1601553,23.92,23.81,36.03,钢加工,江苏,61.44,61.71,2.65,-9.9,4707,0.0,0.39,39.0637810578,false,false,true,断板,断板,断板,2天2板,2.7239999999999998,2.665714285714286,-4.895104895104884,-3.215434083601291,2.6501140810757255,true,2.22,炸板,2.6342857142857143,-4.3478,3.0945719716420244,8.568329718004332,1,SZSE.002445,2023-12-19T09:30:00.000000,2.72,2023-12-20T11:30:00.000000,2.46,-9.919866150052849,1.5,止损卖出,2023-12-19,0.4,-3.96794646002114
SZSE.002022,2023-12-21,10.7,10.85,10.38,10.74,11.0,-0.26,-2.3636,326747.79,34727.4481,12.1,9.9,,,科华生物,1.01,6.36,4.27,173022,153726,5.14,5.14,0.0,医疗保健,上海,55.22,55.24,10.63,-3.44,3918,0.0,3.47,44.92260075,false,false,false,,未涨停,未涨停,2天2板,10.636,10.15,-2.7272727272727337,5.812807881773398,10.628212083699175,false,8.75,断板,9.894285714285713,0.7326,10.961541154235777,11.175281547790943,1,SZSE.002022,2023-12-21T09:30:00.000000,10.7,2023-12-22T11:30:00.000000,10.65,-0.8646258884100863,1.5,未涨停卖出,2023-12-21,0.4,-0.3458503553640345
SHSE.600610,2023-12-22,8.53,8.64,7.99,7.99,8.88,-0.89,-10.0225,937750.38,77502.81629999999,9.77,7.99,,,中毅达,0.94,20.9,7.32,533721,404029,10.71,4.49,0.0,化工原料,贵州,35.85,85.59,8.26,-9.89,4323,0.0,0.0,35.85326372950001,false,false,true,断板,断板,断板,5天3板,8.331999999999997,8.157142857142858,-3.9414414414414574,-2.0490367775831997,8.264759786074412,true,6.7,炸板,7.99857142857143,-1.9868,9.340311450176754,11.019824968744409,1,SHSE.600610,2023-12-22T09:30:00.000000,8.53,2023-12-25T11:30:00.000000,8.1,-5.420109370941588,1.5,未涨停卖出,2023-12-22,0.4,-2.1680437483766353
SHSE.600630,2023-12-27,17.2,18.37,16.5,17.6,18.0,-0.4,-2.2222,1467847.78,253536.94520000002,19.8,16.2,,,龙头股份,0.98,34.55,10.39,772161,695687,4.25,4.25,0.0,服饰,上海,74.78,74.78,17.27,-2.76,4739,0.01,6.67,52.28087040000001,false,false,true,断板,断板,断板,8天6板,16.34,15.23857142857143,-4.444444444444448,15.496390737789447,17.272700116084245,false,7.74,炸板,14.555714285714286,8.3685,17.417142734600084,23.662773579350276,1,SHSE.600630,2023-12-27T09:30:00.000000,17.2,2023-12-29T09:30:00.000000,15.23,-11.80696746042797,2.0,止损卖出,2023-12-27,0.4,-4.722786984171188
SHSE.600610,2024-01-02,8.97,9.78,8.81,9.51,9.39,0.12,1.278,1085268.28,101707.0602,10.33,8.45,,,中毅达,0.96,24.19,10.33,509117,576151,10.71,4.49,0.0,化工原料,贵州,42.67,101.88,9.37,1.7,4601,0.01,7.95,42.673909645500004,false,false,true,断板,断板,断板,3天2板,9.261999999999997,8.914285714285715,-4.472843450479233,6.682692307692302,9.37160535089075,false,6.7,断板,8.824285714285715,-3.096,9.343571915714524,6.4108790675085,1,SHSE.600610,2024-01-02T09:30:00.000000,8.97,2024-01-03T11:30:00.000000,10.18,13.036357608083698,1.5,未涨停卖出,2024-01-02,0.4,5.21454304323348
SZSE.002306,2024-01-03,5.2,5.77,4.96,5.7,5.38,0.32,5.948,2183735.06,116750.7859,5.92,4.84,,,中科云网,1.82,26.85,15.06,1116001,1067734,8.7,8.13,0.0,酒店餐饮,北京,46.36,49.58,5.35,6.7,4671,0.01,14.92,38.213600109,false,false,true,断板,断板,断板,9天6板,5.406000000000001,5.135714285714286,-3.345724907063192,10.987482614742692,5.346380522003433,false,3.86,断板,5.022857142857143,-7.7187,5.852962925430537,7.110352673492597,1,SZSE.002306,2024-01-03T09:30:00.000000,5.2,2024-01-04T11:30:00.000000,5.48,4.963918317211737,1.5,未涨停卖出,2024-01-03,0.4,1.985567326884695
SHSE.600610,2024-01-04,9.76,10.05,9.28,9.35,10.1,-0.75,-7.4257,1046236.94,100801.52260000001,11.11,9.09,,,中毅达,0.79,23.32,7.62,610199,436038,10.71,4.49,0.0,化工原料,贵州,41.96,100.16,9.63,-6.99,4660,0.01,0.75,41.9559469175,false,false,false,,未涨停,未涨停,3天2板,9.607999999999997,9.394285714285715,-3.3663366336633653,-0.4714111922141235,9.634674397942785,false,6.7,炸板,9.215714285714286,6.204,10.096913957300432,9.59541156409858,1,SHSE.600610,2024-01-04T09:30:00.000000,9.76,2024-01-05T11:30:00.000000,8.91,-9.073451457740246,1.5,未涨停卖出,2024-01-04,0.4,-3.629380583096099
SZSE.002306,2024-01-04,5.45,5.98,5.13,5.65,5.7,-0.05,-0.8772,1909041.58,106090.7656,6.27,5.13,,,中科云网,1.34,23.47,14.91,996232,912810,8.7,8.13,0.0,酒店餐饮,北京,45.95,49.14,5.56,0.36,4684,0.01,10.14,37.878393090500005,false,false,false,,未涨停,未涨停,9天6板,5.572,5.2942857142857145,-4.385964912280701,6.718834322719916,5.557278935747434,true,3.86,断板,5.135714285714286,5.948,5.346380522003433,10.987482614742692,1,SZSE.002306,2024-01-04T09:30:00.000000,5.45,2024-01-05T11:30:00.000000,5.41,-1.1302166309582828,1.5,未涨停卖出,2024-01-04,0.4,-0.45208665238331314
SZSE.002323,2024-01-04,2.35,2.41,2.3,2.39,2.45,-0.06,-2.449,1509650.22,35558.9842,2.7,2.21,,,雅博股份,1.11,7.12,4.49,797498,712152,21.21,21.2,0.0,建筑工程,山东,50.68,50.69,2.36,-1.21,3682,0.0,3.91,36.08414624460001,false,false,false,,未涨停,未涨停,2天2板,2.368,2.2728571428571427,-4.081632653061227,5.153991200502841,2.3554452368443335,false,1.98,炸板,2.224285714285714,3.8136,2.454378900099458,10.147719974309583,1,SZSE.002323,2024-01-04T09:30:00.000000,2.35,2024-01-05T11:30:00.000000,2.25,-4.637533443750807,1.5,未涨停卖出,2024-01-04,0.4,-1.855013377500323
SZSE.002786,2024-01-10,17.0,18.19,16.65,17.28,17.7,-0.42,-2.3729,1097650.13,189103.1215,19.47,15.93,,,银宝山新,0.93,22.21,8.7,589899,507751,4.96,4.94,0.0,专用机械,深圳,85.38,85.64,17.23,-1.83,4728,0.0,3.78,48.303112320000004,false,false,true,断板,断板,断板,3天2板,16.694,16.257142857142856,-3.9548022598870016,6.291739894551858,17.227996091978785,false,11.22,断板,16.082857142857144,5.3571,17.452063680265763,10.055071948836373,1,SZSE.002786,2024-01-10T09:30:00.000000,17.0,2024-01-11T11:30:00.000000,16.69,-2.2154514500411016,1.5,未涨停卖出,2024-01-10,0.4,-0.8861805800164406
SZSE.002786,2024-01-11,16.8,17.0,16.09,16.52,17.28,-0.76,-4.3981,811157.77,134502.7861,19.01,15.55,,,银宝山新,0.66,16.42,5.27,436120,375038,4.96,4.94,0.0,专用机械,深圳,81.63,81.88,16.58,-5.87,4721,0.0,2.67,46.17866988,false,false,false,,未涨停,未涨停,3天2板,16.714000000000002,16.417142857142856,-2.77777777777778,0.6265227984685019,16.581581422810014,false,11.4,断板,16.257142857142856,-2.3729,17.227996091978785,6.291739894551858,1,SZSE.002786,2024-01-11T09:30:00.000000,16.8,2024-01-12T11:30:00.000000,15.55,-7.809975287520205,1.5,未涨停卖出,2024-01-11,0.4,-3.123990115008082
SZSE.002610,2024-01-15,2.53,2.6,2.44,2.49,2.61,-0.12,-4.5977,5093079.05,127770.0672,2.87,2.35,,,爱康科技,0.81,11.38,6.13,2886551,2206528,44.8,44.76,413.55,电气设备,浙江,111.44,111.54,2.51,-4.24,4706,0.0,2.05,104.29893273420001,false,false,false,,未涨停,未涨停,3天2板,2.5599999999999996,2.435714285714286,-3.065134099616861,2.2287390029325502,2.508699863985029,false,2.0,断板,2.38,-0.3817,2.644145478318112,9.663865546218489,1,SZSE.002610,2024-01-15T09:30:00.000000,2.53,2024-01-16T11:30:00.000000,2.39,-5.910708227813145,1.5,未涨停卖出,2024-01-15,0.4,-2.364283291125258
SZSE.002584,2024-01-18,10.77,10.84,10.13,10.55,11.09,-0.54,-4.8693,1086285.53,113801.0233,12.2,9.98,,,西陇科学,0.74,25.12,6.4,607009,479277,5.85,4.32,156.99,化工原料,广东,45.63,61.74,10.48,-5.87,4728,0.01,4.15,40.412104371000005,false,false,false,,未涨停,未涨停,6天3板,10.632,10.455714285714285,-2.8854824165915267,0.9017625358655726,10.476161207817984,false,8.15,断板,10.364285714285714,2.4007,10.998121668353061,7.002067539627846,1,SZSE.002584,2024-01-18T09:30:00.000000,10.77,2024-01-19T11:30:00.000000,10.63,-1.693919496197945,1.5,未涨停卖出,2024-01-18,0.4,-0.677567798479178
SHSE.603083,2024-01-26,43.0,47.34,42.41,43.52,45.02,-1.5,-3.3319,721325.07,324727.4229,49.52,40.52,,,剑桥科技,1.23,27.52,10.95,367935,353390,2.68,2.62,72.75,通信设备,上海,114.07,116.68,45.02,-3.47,4730,0.01,2.62,92.5893883904,false,false,true,断板,断板,断板,5天4板,42.13600000000001,40.48285714285714,-4.486894713460691,7.502293739854622,45.01818062416714,false,31.47,断板,38.76142857142857,0.8287,44.52117045494997,16.146390004791233,1,SHSE.603083,2024-01-26T09:30:00.000000,43.0,2024-01-29T15:00:00.000000,39.24,-9.108480712992598,2.0,未涨停卖出,2024-01-26,0.4,-3.6433922851970397
SHSE.600200,2024-01-29,9.37,9.73,8.99,9.43,9.77,-0.34,-3.48,915894.33,85786.2507,10.75,8.79,,,江苏吴中,1.54,12.91,7.57,508275,407619,7.12,7.1,459.89,化学制药,江苏,66.91,67.17,9.37,-2.56,4323,0.0,4.89,55.331691208100004,false,false,true,断板,断板,断板,3天3板,9.779999999999998,9.391428571428571,-4.094165813715459,0.4107088530574959,9.366391721193427,false,7.92,断板,9.34142857142857,-10.0368,10.310772525336501,4.587857470561251,1,SHSE.600200,2024-01-29T09:30:00.000000,9.37,2024-01-30T11:30:00.000000,9.41,0.02598857780704985,1.5,未涨停卖出,2024-01-29,0.4,0.01039543112281994
SHSE.600621,2024-01-29,17.01,17.2,15.76,15.76,17.51,-1.75,-9.9943,1251446.82,203667.7967,19.26,15.76,,,华鑫股份,1.1,11.8,8.22,711690,539757,10.61,10.61,30.2,证券,上海,167.2,167.2,16.27,-9.07,4401,0.0,0.0,74.8101044704,false,false,true,断板,断板,断板,2天2板,15.963999999999999,15.312857142857142,-2.855511136493432,2.9200485119880613,16.274586618071393,true,11.81,断板,15.111428571428572,2.879,17.687403182576205,15.872565702401214,1,SHSE.600621,2024-01-29T09:30:00.000000,17.01,2024-01-30T11:30:00.000000,15.23,-10.821860101079443,1.5,止损卖出,2024-01-29,0.4,-4.328744040431777
SHSE.600705,2024-01-30,3.33,3.54,3.31,3.36,3.42,-0.06,-1.7544,2512559.36,85438.5531,3.76,3.08,,,中航产融,0.85,2.85,6.73,1337484,1175075,88.25,88.04,32.19,多元金融,黑龙江,295.83,296.52,3.4,0.08,4474,0.0,1.51,152.844665064,false,false,false,,未涨停,未涨停,2天2板,3.372,3.217142857142857,-2.6315789473684172,4.440497335701597,3.400459088059118,false,2.75,断板,3.1557142857142857,-1.1561,3.526893311330128,8.374830239927569,1,SHSE.600705,2024-01-30T09:30:00.000000,3.33,2024-01-31T11:30:00.000000,3.44,2.8909148669627585,1.5,未涨停卖出,2024-01-30,0.4,1.1563659467851035
SZSE.002423,2024-01-31,8.0,9.19,7.95,9.19,8.35,0.84,10.0599,2302048.36,200565.6349,9.19,7.52,,,中粮资本,1.94,9.99,14.85,1270339,1031709,23.04,23.04,16.82,多元金融,河南,211.75,211.75,8.71,12.01,4234,0.0,15.6,65.33250419979998,true,false,false,,涨停,6天4板,3天3板,8.326,7.852857142857145,-4.191616766467062,17.027469528833873,8.71248573162034,false,6.01,炸板,7.428571428571431,5.1637,8.235895985259159,12.403846153846118,1,SZSE.002423,2024-01-31T09:30:00.000000,8.0,2024-02-02T11:30:00.000000,7.57,-5.7527445109780535,2.5,未涨停卖出,2024-01-31,0.4,-2.3010978043912216
SHSE.600639,2024-02-02,13.3,15.14,13.3,15.14,13.76,1.38,10.0291,997888.5,145831.2113,15.14,12.38,,,浦东金桥,1.62,11.74,13.37,439452,558437,11.22,8.5,7.86,园区开发,上海,128.73,169.93,14.61,11.49,4199,0.0,13.83,44.8379042444,true,false,false,,涨停,9天6板,5天5板,14.016,13.687142857142858,-3.343023255813947,10.614758375952405,14.613978545699243,false,9.16,炸板,13.115714285714287,5.8462,13.982610328633745,4.912318919507671,1,SHSE.600639,2024-02-02T09:30:00.000000,13.3,2024-02-07T09:30:00.000000,11.35,-15.00232617471825,3.0,止损卖出,2024-02-02,0.4,-6.000930469887301
SHSE.600446,2024-02-07,11.43,12.9,11.35,12.61,11.79,0.82,6.955,1271589.12,155937.204,12.97,10.61,,,金证股份,1.42,13.45,13.15,566828,704761,9.45,9.45,217.56,软件服务,深圳,119.18,119.18,12.26,5.51,4703,0.0,11.1,82.7664718023,false,false,false,,未涨停,未涨停,2天1板,11.791999999999998,11.382857142857144,-3.053435114503812,10.78062248995982,12.263175387974378,false,9.42,断板,11.054285714285715,0.6832,11.321938668526453,6.6554665288188,1,SHSE.600446,2024-02-07T09:30:00.000000,11.43,2024-02-08T11:30:00.000000,12.38,7.879079985261344,1.5,未涨停卖出,2024-02-07,0.4,3.1516319941045374
SHSE.600378,2024-02-19,32.7,32.7,30.89,31.69,33.59,-1.9,-5.6564,65288.6,20674.8584,36.95,30.23,,,昊华科技,1.62,0.72,5.39,32441,32848,9.11,9.04,31.55,化工原料,四川,286.46,288.85,31.67,-7.21,3698,0.0,2.59,84.5947589512,false,false,true,断板,断板,断板,2天2板,29.864000000000004,28.618571428571432,-2.6495980946710342,10.732291718664195,31.66687354300751,false,23.51,炸板,27.905714285714286,9.3424,33.37429291020951,20.369611958636234,1,SHSE.600378,2024-02-19T09:30:00.000000,32.7,2024-02-20T11:30:00.000000,31.88,-2.8968362968253296,1.5,未涨停卖出,2024-02-19,0.4,-1.158734518730132
SHSE.600392,2024-02-19,9.01,9.38,8.97,9.06,9.43,-0.37,-3.9236,586317.6,53614.5585,10.37,8.49,,,盛和资源,1.42,3.34,4.35,300607,285711,17.53,17.53,75.29,小金属,四川,158.81,158.81,9.14,-5.48,4494,0.0,1.0,117.13526865600001,false,false,true,断板,断板,断板,2天2板,8.518000000000002,8.329999999999998,-4.453870625662778,8.763505402160893,9.144286049062828,false,6.92,炸板,8.212857142857143,7.0375,9.54880158543862,14.819968690206991,1,SHSE.600392,2024-02-19T09:30:00.000000,9.01,2024-02-20T11:30:00.000000,8.85,-2.1679172177288066,1.5,未涨停卖出,2024-02-19,0.4,-0.8671668870915227
SHSE.603392,2024-02-19,61.0,61.96,59.45,60.73,62.76,-2.03,-3.2345,158748.08,96227.38560000001,69.04,56.48,,,万泰生物,1.1,1.25,4.0,87172,71576,12.68,12.68,31.94,生物制药,北京,770.18,770.18,60.62,-4.79,4483,0.0,2.15,205.53947040000003,false,false,true,断板,断板,断板,2天2板,58.32799999999999,56.47428571428571,-2.80433397068196,7.535667307497719,60.61640909294778,false,47.62,断板,55.51142857142857,2.0986,61.942514557210146,13.057800195583926,1,SHSE.603392,2024-02-19T09:30:00.000000,61.0,2024-02-20T11:30:00.000000,60.39,-1.3952095808383231,1.5,未涨停卖出,2024-02-19,0.4,-0.5580838323353293
SZSE.002960,2024-02-19,13.5,14.09,13.41,13.63,13.9,-0.27,-1.9424,84041.73,11490.4105,15.29,12.51,,,青鸟消防,0.59,1.33,4.89,48804,35238,7.58,6.33,15.34,专用机械,河北,86.31,103.37,13.67,-2.87,3290,0.0,1.64,49.085197925100005,false,false,true,断板,断板,断板,2天2板,12.672000000000006,12.377142857142857,-2.8776978417266212,10.122345337026783,13.672267931657286,false,10.3,断板,12.165714285714285,6.1879,13.739664566867344,14.255519023015506,1,SZSE.002960,2024-02-19T09:30:00.000000,13.5,2024-02-20T11:30:00.000000,13.59,0.2648037258815592,1.5,未涨停卖出,2024-02-19,0.4,0.10592149035262369
SHSE.603033,2024-02-20,13.41,13.95,13.41,13.92,14.0,-0.08,-0.5714,69644.19,9550.4128,15.4,12.6,,,三维股份,0.72,0.69,3.86,36282,33362,10.32,10.08,68.48,橡胶,浙江,140.36,143.63,13.71,-0.99,3120,0.0,3.8,51.4329374256,false,false,true,断板,断板,断板,3天3板,13.084,12.43142857142857,-4.2142857142857135,11.974258791082516,13.713150802672843,false,10.17,断板,12.228571428571428,2.1152,14.006090134952752,14.485981308411223,1,SHSE.603033,2024-02-20T09:30:00.000000,13.41,2024-02-21T11:30:00.000000,14.18,5.319859907329265,1.5,未涨停卖出,2024-02-20,0.4,2.127943962931706
SHSE.603786,2024-02-20,58.2,59.58,55.56,59.51,60.0,-0.49,-0.8167,28873.57,16492.762100000004,66.0,54.0,,,科博达,1.64,0.72,6.7,15948,12926,4.04,4.01,39.61,汽车配件,上海,238.79,240.41,57.12,-1.24,3203,0.0,7.11,39.6662411299,false,false,false,,未涨停,未涨停,2天1板,59.87400000000001,57.47714285714285,-2.9999999999999956,3.5368096634687145,57.120619653198425,false,49.65,断板,56.68,-4.1534,59.925832640185654,5.857445306986592,1,SHSE.603786,2024-02-20T09:30:00.000000,58.2,2024-02-21T11:30:00.000000,62.25,6.531781797230278,1.5,未涨停卖出,2024-02-20,0.4,2.6127127188921113
SZSE.002085,2024-02-20,6.19,6.43,6.08,6.29,6.44,-0.15,-2.3292,1139190.18,71396.5441,7.08,5.8,,,万丰奥威,1.19,5.37,5.43,629364,509826,21.23,21.23,18.68,汽车配件,浙江,133.56,133.56,6.27,-2.37,4440,0.0,3.45,69.6818819627,false,false,false,,未涨停,未涨停,2天2板,5.928,5.6485714285714295,-3.881987577639751,11.355589276681824,6.2673068424799805,false,4.48,炸板,5.514285714285714,6.4463,6.089403706180142,16.787564766839385,1,SZSE.002085,2024-02-20T09:30:00.000000,6.19,2024-02-21T11:30:00.000000,6.39,2.818917899258013,1.5,未涨停卖出,2024-02-20,0.4,1.127567159703205
