code,underlying,trading_date,datetime,pre_close,open,high,low,close,limit_up,limit_down,volume,turnover,pct,adj,vwap,mv_A_free_float,not_abnormal,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,sma_5,sma_10,sma_7,open_pct,lowest_30,volume_ratio_5,body_ratio,upper_shadow_ratio,lower_shadow_ratio,candle_direction,prev_limit_status,prev_sma_7,prev_sma_10,prev_sma_5,pre_volume_ratio_5,pre_pct,pre_body_ratio,pre_upper_shadow_ratio,pre_lower_shadow_ratio,pre_candle_direction,signal,code_right,buy_date,buy_price,sell_date,sell_price,profit,holding_days,trading_date_right
SZSE.002646,stock,2021-06-09,2021-06-09T16:00:00.000+0800,25.45,24.5,26.5,23.89,25.87,28.0,22.91,47142768.0,1194657792.0,1.65,1.0864778757095337,25.34,5176784517.45,1,false,false,true,断板,断板,断板,5天2板,25.784,23.742,25.11285714285714,-3.7328094302554002,15.13,0.9357384180567396,0.5249042145593875,0.24137931034482726,0.23371647509578528,1,断板,24.462857142857143,23.116,25.294,1.0762412534369235,-8.94,0.7455089820359287,0.16766467065868226,0.08682634730538898,-1,1,SZSE.002646,2021-06-09 09:30,24.5,2021-06-10 11:28:00,24.31,-0.8350270429075266,1.49,2021-06-09
SZSE.002759,stock,2021-06-09,2021-06-09T16:00:00.000+0800,33.0,32.0,32.83,30.4,32.2,36.3,29.7,26276844.0,839661504.0,-2.42,2.543632745742798,31.95,7131342500.8,1,false,false,true,断板,断板,断板,6天3板,32.628,29.407,31.345714285714283,-3.0303030303030303,13.99,0.6381259550818441,0.08230452674897237,0.2592592592592574,0.6584362139917702,1,断板,30.64428571428571,28.415,31.708,1.00125333995495,-6.12,0.32167832167832233,0.36130536130536073,0.31701631701631694,-1,1,SZSE.002759,2021-06-09 09:30,32.0,2021-06-11 11:28:00,34.27,7.029513021093687,2.49,2021-06-09
SHSE.600663,stock,2021-06-10,2021-06-10T16:00:00.000+0800,15.03,14.61,15.78,14.36,14.66,16.53,13.53,50238884.0,749290944.0,-2.46,9.66478443145752,14.91,7891696800.5,1,false,false,true,断板,断板,断板,4天2板,14.363999999999999,13.218,13.995714285714286,-2.7944111776447103,10.46,0.7724902651455832,0.035211267605634304,0.7887323943661967,0.17605633802816903,1,断板,13.572857142857142,12.862,14.172,1.1722847161725425,4.16,0.2535885167464112,0.39234449760765566,0.35406698564593314,1,1,SHSE.600663,2021-06-10 09:30,14.61,2021-06-11 11:28:00,14.5,-0.8124393619628069,1.49,2021-06-10
SZSE.002646,stock,2021-06-10,2021-06-10T16:00:00.000+0800,25.87,25.11,26.0,23.43,23.67,28.46,23.28,45714856.0,1110440192.0,-8.5,1.0864778757095337,24.29,4736547720.450001,1,false,false,true,断板,断板,断板,5天2板,25.669999999999998,24.146,25.14428571428571,-2.9377657518361096,15.13,0.9161096539436434,0.5603112840466916,0.34630350194552545,0.09338521400778287,-1,断板,25.11285714285714,23.742,25.784,0.9357384180567396,1.65,0.5249042145593875,0.24137931034482726,0.23371647509578528,1,1,SZSE.002646,2021-06-10 09:30,25.11,2021-06-11 11:28:00,23.11,-8.020158667652593,1.49,2021-06-10
SHSE.600171,stock,2021-06-11,2021-06-11T16:00:00.000+0800,24.83,24.2,24.3,22.41,23.22,27.31,22.35,91380216.0,2131769856.0,-6.48,2.7061970233917236,23.33,12107128915.08,1,false,false,true,断板,断板,断板,4天3板,23.784000000000002,20.993000000000002,22.48428571428571,-2.537253322593633,16.03,0.9025856843761448,0.5185185185185186,0.05291005291005364,0.42857142857142777,-1,断板,21.59142857142857,20.398,23.17,1.157271915887867,3.23,0.35655737704918056,0.3319672131147534,0.31147540983606603,1,1,SHSE.600171,2021-06-11 09:30,24.2,2021-06-15 11:28:00,23.25,-3.983247174607924,1.49,2021-06-11
SZSE.002269,stock,2021-06-11,2021-06-11T16:00:00.000+0800,4.51,4.36,4.41,4.13,4.14,4.96,4.06,221611872.0,932892480.0,-8.2,4.488063335418701,4.21,5333494273.74,1,false,false,true,断板,断板,断板,13天7板,4.396,4.36,4.427142857142857,-3.325942350332583,2.5,0.8394604094526688,0.7857142857142873,0.17857142857142777,0.03571428571428492,-1,断板,4.494285714285715,4.292,4.422,0.9321551924616901,1.81,0.19999999999999796,0.400000000000001,0.400000000000001,1,1,SZSE.002269,2021-06-11 09:30,4.36,2021-06-15 11:28:00,4.0,-8.311910096695746,1.49,2021-06-11
SHSE.600536,stock,2021-06-15,2021-06-15T16:00:00.000+0800,64.92,63.01,63.58,60.5,60.84,71.41,58.43,28016396.0,1724333184.0,-6.28,5.302999973297119,61.55,17337473562.24,1,false,false,true,断板,断板,断板,4天2板,62.510000000000005,59.225,60.72428571428571,-2.9420825631546577,42.96,0.7398103496990998,0.7045454545454531,0.18506493506493527,0.11038961038961156,-1,断板,59.685714285714276,58.897000000000006,62.129999999999995,1.135164537780595,-2.24,0.26732673267326745,0.4925742574257423,0.24009900990099028,-1,1,SHSE.600536,2021-06-15 09:30,63.01,2021-06-16 11:28:00,61.19,-2.946679874786982,1.49,2021-06-15
SHSE.600773,stock,2021-06-15,2021-06-15T16:00:00.000+0800,14.04,13.67,14.72,13.67,13.78,15.44,12.64,47565836.0,672135552.0,-1.85,5.604799270629883,14.13,5666240394.36,1,false,false,true,断板,断板,断板,2天1板,13.501999999999999,13.362,13.381428571428572,-2.63532763532763,9.29,0.8187205289026521,0.10476190476190415,0.8952380952380958,0.0,1,断板,13.227142857142857,13.446000000000002,13.35,1.361735310131506,-2.57,0.052631578947367336,0.2526315789473688,0.6947368421052639,1,1,SHSE.600773,2021-06-15 09:30,13.67,2021-06-16 11:28:00,12.84,-6.128029915824084,1.49,2021-06-15
SZSE.002547,stock,2021-06-15,2021-06-15T16:00:00.000+0800,5.35,5.09,5.26,4.82,5.03,5.89,4.82,128089736.0,636503104.0,-5.98,6.121513366699219,4.97,3404388911.4300003,1,false,false,true,断板,断板,断板,6天5板,5.428,4.801,5.221428571428571,-4.859813084112146,3.35,0.8224013249794189,0.13636363636363563,0.38636363636363663,0.47727272727272774,-1,断板,5.084285714285714,4.662,5.4079999999999995,1.1621655115317229,-9.93,0.7358490566037743,0.2641509433962257,0.0,-1,1,SZSE.002547,2021-06-15 09:30,5.09,2021-06-16 11:28:00,4.72,-7.324777026616965,1.49,2021-06-15
SHSE.603927,stock,2021-06-16,2021-06-16T16:00:00.000+0800,45.21,43.1,43.92,40.69,41.37,49.73,40.69,24314580.0,1017038144.0,-8.49,1.007672667503357,41.83,10794885914.4,1,false,false,true,断板,断板,断板,2天2板,42.604,40.15,41.51142857142857,-4.667109046671089,34.4,1.3865705321864248,0.5356037151702792,0.25386996904024745,0.21052631578947334,-1,断板,40.902857142857144,39.779,42.126,1.991574110456442,-2.19,0.75609756097561,0.24390243902439002,0.0,-1,1,SHSE.603927,2021-06-16 09:30,43.1,2021-06-17 11:28:00,40.8,-5.393208023671806,1.49,2021-06-16
SZSE.000009,stock,2021-06-16,2021-06-16T16:00:00.000+0800,15.31,14.66,14.99,13.82,13.97,16.84,13.78,229679520.0,3302853120.0,-8.75,11.835334777832031,14.38,23446661902.620003,1,false,false,true,断板,断板,断板,4天2板,14.074000000000002,12.388,13.395714285714288,-4.2455911169170495,9.49,0.8606546953695098,0.5897435897435893,0.2820512820512821,0.12820512820512853,-1,断板,12.855714285714287,11.996,13.718,0.8900629044066682,8.35,0.29285714285714287,0.14285714285714232,0.5642857142857148,1,1,SZSE.000009,2021-06-16 09:30,14.66,2021-06-17 11:28:00,14.89,1.5079718921976943,1.49,2021-06-16
SHSE.600096,stock,2021-06-17,2021-06-17T16:00:00.000+0800,13.6,13.14,14.4,12.6,14.02,14.96,12.24,79689424.0,1096721024.0,3.09,2.5590507984161377,13.76,8138737525.92,1,false,false,true,断板,断板,断板,5天2板,13.669999999999998,12.577,13.254285714285714,-3.382352941176464,7.51,0.8742797019789017,0.48888888888888815,0.21111111111111147,0.3000000000000004,1,断板,12.930000000000001,12.274,13.401999999999997,0.6916319477328737,-0.73,0.23376623376623354,0.41558441558441617,0.35064935064935027,-1,1,SHSE.600096,2021-06-17 09:30,13.14,2021-06-18 11:28:00,13.11,-0.2881555624636822,1.49,2021-06-17
SHSE.600238,stock,2021-06-17,2021-06-17T16:00:00.000+0800,28.67,27.9,30.5,26.7,28.83,31.54,25.8,70270024.0,2034409088.0,0.56,4.013294696807861,28.95,7716640365.87,1,false,false,true,断板,断板,断板,12天7板,29.57,27.385,29.125714285714288,-2.685734216951528,12.01,0.9093980409768846,0.24473684210526303,0.4394736842105267,0.3157894736842103,1,断板,28.614285714285717,26.481,29.674,0.6729218592503358,-10.01,0.44333333333333275,0.5566666666666672,0.0,-1,1,SHSE.600238,2021-06-17 09:30,27.9,2021-06-18 11:28:00,26.39,-5.4689220474001115,1.49,2021-06-17
SZSE.002530,stock,2021-06-18,2021-06-18T16:00:00.000+0800,8.79,8.47,9.67,8.44,9.67,9.67,7.91,43718020.0,401548992.0,10.01,3.346186637878418,9.18,4408373901.93,1,true,false,false,,涨停,5天3板,2天2板,8.802000000000001,8.083,8.402857142857142,-3.640500568828197,7.18,1.1917052944412454,0.9756097560975601,0.0,0.02439024390243994,1,断板,8.074285714285713,7.846000000000001,8.362,1.31792126940428,6.03,0.7679999999999998,0.056000000000000265,0.17599999999999993,1,1,SZSE.002530,2021-06-18 09:30,8.47,2021-06-23 11:28:00,11.66,37.5797650315295,3.49,2021-06-18
SHSE.600070,stock,2021-06-21,2021-06-21T16:00:00.000+0800,9.73,9.42,10.5,8.95,10.08,10.7,8.76,82421008.0,791747968.0,3.6,9.377126693725586,9.61,3832416241.92,1,false,false,true,断板,断板,断板,3天3板,9.65,8.565000000000001,9.115714285714287,-3.1860226104830467,6.84,1.2392075543526144,0.42580645161290315,0.2709677419354837,0.3032258064516132,1,断板,8.734285714285715,8.267,9.264,1.6106852375639547,1.35,0.34482758620689835,0.6551724137931016,0.0,1,1,SHSE.600070,2021-06-21 09:30,9.42,2021-06-22 11:28:00,9.71,3.0167276780872525,1.49,2021-06-21
SHSE.601619,stock,2021-06-21,2021-06-21T16:00:00.000+0800,3.91,3.79,4.3,3.78,4.3,4.3,3.52,150764224.0,609837504.0,9.97,1.0417814254760742,4.04,4021308081.7999997,1,true,false,false,,涨停,4天3板,2天2板,3.9,3.656,3.767142857142857,-3.0690537084399003,3.34,1.6576610052261125,0.9807692307692303,0.0,0.019230769230769676,1,断板,3.6385714285714283,3.563,3.726,2.893484110891599,-5.33,0.9142857142857148,0.028571428571427956,0.057142857142857176,-1,1,SHSE.601619,2021-06-21 09:30,3.79,2021-06-22 11:28:00,4.48,18.134902537154456,1.49,2021-06-21
SHSE.603876,stock,2021-06-23,2021-06-23T16:00:00.000+0800,26.98,26.02,27.23,25.46,26.25,29.68,24.28,15310977.0,401418688.0,-2.71,1.0162655115127563,26.22,3319968802.5,1,false,false,true,断板,断板,断板,6天2板,24.998,23.097,24.407142857142855,-3.55819125277984,12.5,0.9237772735679491,0.12994350282485903,0.5536723163841811,0.3163841807909598,1,断板,23.714285714285715,22.477,24.212,1.0365556431132978,7.02,0.6426116838487975,0.20274914089347074,0.15463917525773171,1,1,SHSE.603876,2021-06-23 09:30,26.02,2021-06-24 11:28:00,27.8,6.776806312449085,1.49,2021-06-23
SHSE.600171,stock,2021-06-24,2021-06-24T16:00:00.000+0800,28.61,27.61,30.5,26.66,30.3,31.47,25.75,135686656.0,3861115648.0,5.91,2.7061970233917236,28.46,15798708274.2,1,false,false,true,断板,断板,断板,3天3板,28.802,26.225,27.254285714285714,-3.4952813701502974,16.03,1.281793733966615,0.7005208333333337,0.05208333333333315,0.24739583333333315,1,断板,26.252857142857142,25.613,27.642000000000003,1.6569111898792228,0.39,0.04347826086956514,0.8067632850241553,0.14975845410627955,1,1,SHSE.600171,2021-06-24 09:30,27.61,2021-06-25 11:28:00,29.03,5.079997188818712,1.49,2021-06-24
SHSE.600203,stock,2021-06-25,2021-06-25T16:00:00.000+0800,10.32,9.88,10.97,9.52,10.16,11.35,9.29,47589600.0,483320352.0,-1.55,1.685483694076538,10.16,3236324845.6,1,false,false,true,断板,断板,断板,3天3板,10.18,9.229,9.687142857142858,-4.263565891472863,7.32,1.8446918153417817,0.19310344827586148,0.5586206896551723,0.24827586206896618,1,断板,9.408571428571431,9.024,9.818000000000001,3.628495278381071,-7.19,0.6868686868686864,0.0,0.3131313131313136,-1,1,SHSE.600203,2021-06-25 09:30,9.88,2021-06-29 11:28:00,10.34,4.59309575548386,2.49,2021-06-25
SZSE.000982,stock,2021-06-25,2021-06-25T16:00:00.000+0800,2.79,2.72,2.78,2.55,2.6,3.07,2.51,370585312.0,978570688.0,-6.81,16.86637306213379,2.64,6534447730.2,1,false,false,true,断板,断板,断板,10天7板,2.742,2.463,2.6371428571428575,-2.508960573476697,1.32,0.6348000221057571,0.5217391304347831,0.26086956521738963,0.21739130434782727,-1,断板,2.5585714285714287,2.4,2.72,0.807353316498629,-5.74,0.6562500000000002,0.0,0.3437499999999998,-1,1,SZSE.000982,2021-06-25 09:30,2.72,2021-06-28 11:28:00,2.63,-3.3668208361021184,1.49,2021-06-25
SHSE.600696,stock,2021-06-28,2021-06-28T16:00:00.000+0800,45.75,44.55,46.45,41.9,42.53,50.33,41.18,11193902.0,492393568.0,-7.04,3.305929183959961,43.99,3636849261.86,1,false,false,true,断板,断板,断板,5天4板,46.678000000000004,43.065,45.63999999999999,-2.6229508196721376,18.73,0.683951027455699,0.44395604395604266,0.41758241758241843,0.13846153846153889,-1,断板,45.199999999999996,42.227,46.71,0.9376570817716273,-1.59,0.3200692041522497,0.3235294117647058,0.3564013840830445,1,1,SHSE.600696,2021-06-28 09:30,44.55,2021-06-29 11:28:00,44.05,-1.18164326235237,1.49,2021-06-28
SZSE.002516,stock,2021-06-28,2021-06-28T16:00:00.000+0800,5.56,5.42,5.71,5.23,5.27,6.12,5.0,81805256.0,444132544.0,-5.22,8.588345527648926,5.43,3474975945.7499995,1,false,false,true,断板,断板,断板,3天3板,5.409999999999999,4.846,5.114285714285714,-2.517985611510786,3.26,1.6240242311081785,0.31250000000000105,0.6041666666666673,0.08333333333333164,-1,断板,4.948571428571428,4.755,5.246,3.4009766328941105,-6.24,0.8070175438596494,0.0,0.19298245614035056,-1,1,SZSE.002516,2021-06-28 09:30,5.42,2021-06-29 11:28:00,5.26,-3.010240839187351,1.49,2021-06-28
SHSE.601696,stock,2021-06-29,2021-06-29T16:00:00.000+0800,21.34,20.6,20.98,19.51,19.99,23.47,19.21,116582760.0,2364493824.0,-6.33,1.0009452104568481,20.28,14655234077.32,1,false,false,true,断板,断板,断板,3天2板,19.279999999999998,17.532,18.28142857142857,-3.467666354264285,14.83,0.9255473369053036,0.41496598639456017,0.2585034013605437,0.3265306122448961,-1,断板,17.685714285714283,17.151,18.439999999999998,1.643436851773077,6.01,0.3090909090909096,0.2218181818181816,0.4690909090909088,1,1,SHSE.601696,2021-06-29 09:30,20.6,2021-06-30 11:28:00,20.02,-2.8738271722366835,1.49,2021-06-29
SZSE.002803,stock,2021-06-30,2021-06-30T16:00:00.000+0800,30.83,29.75,30.1,27.75,28.38,33.91,27.75,27827566.0,796651776.0,-7.95,2.9795749187469482,28.63,6206204638.92,1,false,false,true,断板,断板,断板,4天2板,29.25,26.797000000000004,27.997142857142855,-3.5030814142069358,23.24,1.2998396166838933,0.5829787234042554,0.14893617021276648,0.2680851063829781,-1,炸板,27.398571428571426,26.299,28.784000000000002,2.2988039850249855,-1.09,0.9376693766937677,0.0,0.062330623306232256,-1,1,SZSE.002803,2021-06-30 09:30,29.75,2021-07-01 11:28:00,27.13,-8.861422245595236,1.49,2021-06-30
SZSE.000036,stock,2021-07-01,2021-07-01T16:00:00.000+0800,4.66,4.52,4.88,4.51,4.66,5.13,4.19,63233332.0,296201536.0,0.0,8.812580108642578,4.68,4598522912.72,1,false,false,true,断板,断板,断板,2天2板,4.386,4.036,4.204285714285715,-3.0042918454935745,3.59,1.1173581070797387,0.3783783783783798,0.5945945945945937,0.027027027027026442,1,炸板,4.065714285714286,3.933,4.204,2.454932433790111,1.08,0.08695652173913052,0.8043478260869568,0.10869565217391267,-1,1,SZSE.000036,2021-07-01 09:30,4.52,2021-07-02 11:28:00,4.62,2.151080339614947,1.49,2021-07-01
SZSE.002119,stock,2021-07-01,2021-07-01T16:00:00.000+0800,16.58,16.01,16.35,14.98,15.7,18.24,14.92,51136696.0,796361984.0,-5.31,3.765371561050415,15.57,3678558293.2,1,false,false,true,断板,断板,断板,3天2板,15.162,13.703999999999999,14.362857142857141,-3.4378769601929844,10.03,0.8926536082754678,0.22627737226277522,0.24817518248175155,0.5255474452554733,-1,炸板,13.855714285714285,13.351999999999999,14.462,1.4727359705909815,5.14,0.5592417061611361,0.3649289099526079,0.07582938388625594,1,1,SZSE.002119,2021-07-01 09:30,16.01,2021-07-02 11:28:00,15.59,-2.681768860971952,1.49,2021-07-01
SZSE.002772,stock,2021-07-01,2021-07-01T16:00:00.000+0800,15.9,15.42,17.07,15.3,16.08,17.49,14.31,75168104.0,1226181504.0,1.13,2.1561617851257324,16.31,3931945855.6799994,1,false,false,true,断板,断板,断板,6天6板,15.606,13.151999999999997,14.645714285714286,-3.0188679245283043,7.75,1.0449132241136592,0.37288135593220256,0.5593220338983064,0.0677966101694911,1,断板,13.862857142857143,12.394,14.956,1.5273248469484275,-3.17,0.5178571428571425,0.08035714285714278,0.40178571428571475,-1,1,SZSE.002772,2021-07-01 09:30,15.42,2021-07-02 11:28:00,16.31,5.708281030606525,1.49,2021-07-01
SZSE.000036,stock,2021-07-02,2021-07-02T16:00:00.000+0800,4.66,4.51,4.78,4.45,4.71,5.13,4.19,44538124.0,206498448.0,1.07,8.812580108642578,4.64,4647863287.32,1,false,false,true,断板,断板,断板,2天2板,4.566,4.144,4.341428571428572,-3.218884120171681,3.59,0.6917996585080863,0.6060606060606065,0.21212121212121293,0.1818181818181806,1,断板,4.204285714285715,4.036,4.386,1.1173581070797387,0.0,0.3783783783783798,0.5945945945945937,0.027027027027026442,1,1,SZSE.000036,2021-07-02 09:30,4.51,2021-07-05 11:28:00,4.86,7.69589522256405,1.49,2021-07-02
SZSE.002119,stock,2021-07-02,2021-07-02T16:00:00.000+0800,15.7,15.15,17.27,15.08,16.08,17.27,14.13,60466844.0,972947904.0,2.42,3.765371561050415,16.09,3767593462.0799994,1,false,true,false,,炸板,6天2板,3天2板,15.693999999999999,14.088999999999999,14.87,-3.5031847133757896,10.03,0.9323697366623461,0.4246575342465745,0.5433789954337906,0.03196347031963484,1,断板,14.362857142857141,13.703999999999999,15.162,0.8926536082754678,-5.31,0.22627737226277522,0.24817518248175155,0.5255474452554733,-1,1,SZSE.002119,2021-07-02 09:30,15.15,2021-07-05 11:28:00,15.68,3.436269449198235,1.49,2021-07-02
SHSE.600771,stock,2021-07-05,2021-07-05T16:00:00.000+0800,43.97,42.02,42.8,39.57,40.7,48.37,39.57,86352800.0,3475975424.0,-7.44,7.323078632354736,40.25,16444969310.000002,1,false,false,true,断板,断板,断板,10天5板,40.674,35.604,38.12428571428571,-4.434841937684776,18.9,1.0973497814856665,0.4086687306501553,0.24148606811145348,0.34984520123839125,-1,断板,36.68428571428571,34.344,39.186,1.2729816509862915,2.23,0.010526315789473467,0.2605263157894744,0.7289473684210521,-1,1,SHSE.600771,2021-07-05 09:30,42.02,2021-07-06 11:28:00,38.85,-7.599483600897831,1.49,2021-07-05
SZSE.000062,stock,2021-07-05,2021-07-05T16:00:00.000+0800,17.76,17.0,18.15,16.76,17.23,19.54,15.98,31019170.0,537099776.0,-2.98,7.351635456085205,17.32,5246669583.53,1,false,false,true,断板,断板,断板,2天2板,17.174,16.686,16.81714285714286,-4.2792792792792875,14.31,1.5686057063478398,0.16546762589928124,0.6618705035971224,0.17266187050359638,1,炸板,16.66,16.577,16.912,2.957827923287848,-4.52,0.6925566343042062,0.1812297734627839,0.1262135922330099,-1,1,SZSE.000062,2021-07-05 09:30,17.0,2021-07-06 11:28:00,17.33,1.8800301086144635,1.49,2021-07-05
SHSE.600750,stock,2021-07-06,2021-07-06T16:00:00.000+0800,14.08,13.57,13.93,12.99,13.12,15.49,12.67,78318192.0,1045074176.0,-6.82,15.959988594055176,13.34,4708901732.16,1,false,false,true,断板,断板,断板,2天1板,14.134,12.994,13.604285714285714,-3.622159090909089,10.84,1.0170632611485888,0.47872340425532056,0.38297872340425493,0.13829787234042454,-1,断板,13.387142857142859,12.822999999999999,13.992,1.2525686588564076,-9.97,1.0,0.0,0.0,-1,1,SHSE.600750,2021-07-06 09:30,13.57,2021-07-07 11:28:00,12.86,-5.288973366943506,1.49,2021-07-06
SHSE.601106,stock,2021-07-07,2021-07-07T16:00:00.000+0800,3.55,3.46,3.52,3.31,3.36,3.91,3.2,291361408.0,985478528.0,-5.35,1.0078375339508057,3.38,8323455971.04,1,false,false,true,断板,断板,断板,5天4板,3.632,3.306,3.5185714285714282,-2.53521126760563,2.75,1.0295040979188557,0.4761904761904767,0.28571428571428603,0.23809523809523728,-1,断板,3.4385714285714286,3.252,3.6380000000000003,1.7683082980114326,-9.9,0.8363636363636365,0.16363636363636344,0.0,-1,1,SHSE.601106,2021-07-07 09:30,3.46,2021-07-08 11:28:00,3.33,-3.8149537797620194,1.49,2021-07-07
SHSE.603379,stock,2021-07-08,2021-07-08T16:00:00.000+0800,22.82,22.16,22.38,21.33,21.69,25.1,20.54,18168216.0,394322528.0,-4.95,1.4299291372299194,21.7,4098170221.2900004,1,false,false,true,断板,断板,断板,5天2板,21.106,19.432,20.310000000000002,-2.8921998247151626,16.13,0.9140452491292071,0.44761904761904625,0.2095238095238083,0.34285714285714547,-1,断板,19.851428571428574,18.947,20.354,1.5810430483507,5.94,0.22155688622754574,0.37724550898203574,0.4011976047904185,1,1,SHSE.603379,2021-07-08 09:30,22.16,2021-07-09 11:28:00,20.9,-5.742492053827901,1.49,2021-07-08
SZSE.000935,stock,2021-07-09,2021-07-09T16:00:00.000+0800,18.74,18.16,18.46,17.56,17.7,20.61,16.87,22453820.0,403754464.0,-5.55,2.5182318687438965,17.98,4180111933.2,1,false,false,true,断板,断板,断板,2天2板,17.683999999999997,15.762,16.82,-3.094983991462104,12.51,0.7658401007187058,0.5111111111111108,0.3333333333333333,0.1555555555555558,-1,断板,16.240000000000002,15.317000000000002,17.113999999999997,1.4094348571123407,6.06,0.5037593984962405,0.24812030075187974,0.24812030075187974,1,1,SZSE.000935,2021-07-09 09:30,18.16,2021-07-12 11:28:00,17.13,-5.728386109717754,1.49,2021-07-09
SZSE.002738,stock,2021-07-13,2021-07-13T16:00:00.000+0800,64.52,62.65,64.48,60.69,63.29,70.97,58.07,16085626.0,997637888.0,-1.91,1.5319019556045532,62.02,12625956589.45,1,false,false,true,断板,断板,断板,10天4板,59.288,53.690999999999995,57.287142857142854,-2.89832610043397,38.01,0.8264517270889575,0.1688654353562004,0.3139841688654361,0.5171503957783635,1,断板,55.09285714285714,51.822,57.0,1.1829665376949334,6.82,0.661654135338345,0.24624060150375982,0.0921052631578951,1,1,SZSE.002738,2021-07-13 09:30,62.65,2021-07-14 11:28:00,64.21,2.4285483708438815,1.49,2021-07-13
SZSE.002895,stock,2021-07-13,2021-07-13T16:00:00.000+0800,24.21,23.43,23.88,22.06,22.99,26.63,21.79,28473712.0,649039616.0,-5.04,1.051080346107483,22.79,3820264392.9999995,1,false,false,true,断板,断板,断板,8天4板,21.656,18.911,20.50714285714286,-3.2218091697645646,10.32,0.9074054183607685,0.24175824175824243,0.24725274725274682,0.5109890109890107,-1,炸板,19.43285714285714,17.982,20.708000000000002,0.9137142268733885,8.42,0.13043478260869673,0.19021739130434667,0.6793478260869565,1,1,SZSE.002895,2021-07-13 09:30,23.43,2021-07-14 11:28:00,22.45,-4.240144943286128,1.49,2021-07-13
