code,underlying,trading_date,datetime,pre_close,open,high,low,close,limit_up,limit_down,volume,turnover,pct,adj,vwap,mv_A_free_float,not_abnormal,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,sma_5,sma_7,ema_7,ewma_volatility_8,open_pct,lowest_30,close_sma7_pct,volume_ratio_5,body_ratio,upper_shadow_ratio,lower_shadow_ratio,candle_direction,prev_limit_status,prev_sma_7,prev_ema_7,pre_volume_ratio_5,pre_pct,pre_vwap,pre_ewma_volatility_8,pre_close_sma7_pct,pre_body_ratio,pre_upper_shadow_ratio,pre_lower_shadow_ratio,pre_candle_direction,code_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,trading_date_right
SHSE.603083,stock,2023/4/12,2023-04-12T16:00:00.000+0800,46.04,44.79,49.43,43.2,48.6,50.64,41.44,65541136,3011678464,5.56,2.224811316,45.95,9673652221,1,FALSE,FALSE,TRUE,断板,断板,断板,10天6板,46.008,45.27142857,44.69323353,5.397155815,-2.715030408,18.33,7.352477122,0.940900894,0.611556982,0.133226324,0.255216693,1,断板,43.7,43.39097803,0.811360529,0.68,44.51,1.084027186,5.354691076,0.368191721,0.087145969,0.544662309,1,SHSE.603083,2023/4/12 9:30,44.79,2023/4/13 11:28,46.98,4.826569444,1.49,2023/4/12
SZSE.002777,stock,2023/4/12,2023-04-12T16:00:00.000+0800,41.52,40,42.39,38.89,40.49,45.67,37.37,40312572,1631815680,-2.48,5.002142429,40.48,8717069466,1,FALSE,FALSE,TRUE,断板,断板,断板,4天3板,39.88,37.78428571,37.50908326,2.87086378,-3.66088632,17.97,7.160951265,1.092470695,0.14,0.542857143,0.317142857,1,断板,36.04571429,36.51544435,1.518448632,6.46,38.92,6.403752602,15.18706405,0.463099631,0.033210332,0.503690037,1,SZSE.002777,2023/4/12 9:30,40,2023/4/13 11:28,38.85,-2.933257523,1.49,2023/4/12
SHSE.603258,stock,2023/4/13,2023-04-13T16:00:00.000+0800,39.1,37.3,40.88,36.8,38.01,43.01,35.19,18394028,717546752,-2.79,1.088471055,39.01,3486185976,1,FALSE,FALSE,TRUE,断板,断板,断板,3天2板,35.316,33.45285714,34.53206526,3.551315116,-4.603580563,24.3,13.62258188,1.153107043,0.174019608,0.703431373,0.12254902,1,炸板,32.27714286,33.37275367,1.515096832,9.37,37,9.393956438,21.13835532,0.541463415,0.056097561,0.402439024,1,SHSE.603258,2023/4/13 9:30,37.3,2023/4/14 11:28,38.3,2.619375045,1.49,2023/4/13
SHSE.603888,stock,2023/4/13,2023-04-13T16:00:00.000+0800,39,38,42.9,37.1,40.5,42.9,35.1,52349708,2137908096,3.85,2.67292285,40.84,7233594800,1,FALSE,TRUE,FALSE,,炸板,5天2板,3天2板,37.068,35.19571429,35.83149838,3.862810552,-2.564102564,19.26,15.07082843,1.110315752,0.431034483,0.413793103,0.155172414,1,断板,33.84571429,34.27533118,0.99636119,3.39,39.17,4.058233122,15.2287692,0.392097264,0.218844985,0.389057751,-1,SHSE.603888,2023/4/13 9:30,38,2023/4/14 11:28,37.55,-1.243482218,1.49,2023/4/13
SHSE.603918,stock,2023/4/13,2023-04-13T16:00:00.000+0800,19.34,18.56,20.65,18.56,19.55,21.27,17.41,75128152,1485247744,1.09,3.541202545,19.77,4520563802,1,FALSE,FALSE,TRUE,断板,断板,断板,3天2板,19.216,18.39,18.45379199,1.773510289,-4.033092037,9.9,6.307775965,0.909284585,0.473684211,0.526315789,0,1,断板,17.99,18.08838932,1.134692376,-5.47,19.64,5.81452885,7.504168983,0.586345382,0.040160643,0.373493976,-1,SHSE.603918,2023/4/13 9:30,18.56,2023/4/14 11:28,18.42,-0.8138399,1.49,2023/4/13
SZSE.002122,stock,2023/4/13,2023-04-13T16:00:00.000+0800,5.2,5.02,5.45,4.96,5.01,5.72,4.68,167145664,863428544,-3.65,8.475263596,5.17,5981404090,1,FALSE,FALSE,TRUE,断板,断板,断板,8天4板,4.88,4.632857143,4.678006103,3.848632691,-3.461538462,3.04,8.140610546,0.865591475,0.020408163,0.87755102,0.102040816,-1,断板,4.475714286,4.56734147,1.106171065,6.34,5.06,6.17633061,16.18257261,0.462962963,0.148148148,0.388888889,1,SZSE.002122,2023/4/13 9:30,5.02,2023/4/14 11:28,4.91,-2.249902718,1.49,2023/4/13
SZSE.002534,stock,2023/4/13,2023-04-13T16:00:00.000+0800,18.95,18.45,19.07,18.02,18.08,20.85,17.06,33880668,624589888,-4.59,2.27662468,18.43,3208167433,1,FALSE,FALSE,TRUE,断板,断板,断板,3天3板,17.866,16.84,17.31319426,4.49547511,-2.638522427,14.03,7.363420428,0.931572166,0.352380952,0.59047619,0.057142857,-1,断板,16.33571429,17.05759235,1.642275192,-0.89,19.14,2.598982046,16.00349803,0.153284672,0.729927007,0.116788321,1,SZSE.002534,2023/4/13 9:30,18.45,2023/4/14 11:28,17.47,-5.368449086,1.49,2023/4/13
SHSE.601595,stock,2023/4/14,2023-04-14T16:00:00.000+0800,29.7,28.61,31.44,27.54,29.84,32.67,26.73,30012060,871743552,0.47,1.258957624,29.05,3588457004,1,FALSE,FALSE,TRUE,断板,断板,断板,7天4板,30.15,28.40857143,28.18949941,2.469496522,-3.67003367,10.27,5.038720708,1.261352083,0.315384615,0.41025641,0.274358974,1,断板,27.12857143,27.63933254,1.134734755,-10,30.37,9.908554444,9.478672986,0.420289855,0.579710145,0,-1,SHSE.601595,2023/4/14 9:30,28.61,2023/4/17 11:28,28.15,-1.666847027,1.49,2023/4/14
SHSE.603918,stock,2023/4/14,2023-04-14T16:00:00.000+0800,19.55,19,19.27,17.6,17.6,21.51,17.6,81331040,1479930240,-9.97,3.541202545,18.2,4069663576,1,FALSE,FALSE,TRUE,断板,断板,断板,3天2板,19.11,18.59428571,18.24034399,9.676030505,-2.813299233,10.28,-5.347264905,0.977405904,0.838323353,0.161676647,0,-1,断板,18.39,18.45379199,0.909284585,1.09,19.77,1.773510289,6.307775965,0.473684211,0.526315789,0,1,SHSE.603918,2023/4/14 9:30,19,2023/4/17 11:28,17.11,-10.0013838,1.49,2023/4/14
SZSE.000681,stock,2023/4/17,2023-04-17T16:00:00.000+0800,18.21,17.75,18,17.15,17.2,20.03,16.39,62653932,1093546240,-5.55,5.059719086,17.45,7551250640,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,18.096,17.58571429,17.65963276,5.398694212,-2.526084569,14.23,-2.193338749,0.706447196,0.647058824,0.294117647,0.058823529,-1,断板,17.48142857,17.81284367,0.913378105,-1.51,18.28,1.786753102,4.167688159,0.301204819,0.265060241,0.43373494,-1,SZSE.000681,2023/4/17 9:30,17.75,2023/4/18 11:28,16.76,-5.634101319,1.49,2023/4/17
SZSE.002292,stock,2023/4/17,2023-04-17T16:00:00.000+0800,9.33,9.06,9.52,8.75,8.8,10.26,8.4,215673968,1944591488,-5.68,7.913353443,9.02,7096813838,1,FALSE,FALSE,TRUE,断板,断板,断板,8天6板,9.3,8.767142857,8.721487048,6.029816313,-2.893890675,5.05,0.374775949,1.212587918,0.337662338,0.597402597,0.064935065,-1,断板,8.43,8.695316063,1.826035863,-10.03,9.74,10.02665512,10.67615658,0.912280702,0.087719298,0,-1,SZSE.002292,2023/4/17 9:30,9.06,2023/4/18 11:28,9.08,0.160636136,1.49,2023/4/17
SZSE.003031,stock,2023/4/17,2023-04-17T16:00:00.000+0800,125.97,121.63,125.5,117.77,118.43,138.57,113.37,5290781,638612672,-5.99,1.970340014,120.7,6189941254,1,FALSE,FALSE,TRUE,断板,断板,断板,5天3板,114.718,109.1785714,111.1941663,5.943182321,-3.445264746,82.5,8.473666994,0.920858676,0.413971539,0.500646831,0.08538163,-1,断板,104.3985714,108.7822218,1.745501801,4.68,121.78,5.15448364,20.66257064,0.317369093,0.299489144,0.383141762,1,SZSE.003031,2023/4/17 9:30,121.63,2023/4/18 11:28,120.76,-0.774837022,1.49,2023/4/17
SHSE.600326,stock,2023/4/18,2023-04-18T16:00:00.000+0800,7.17,6.95,7.07,6.45,6.45,7.89,6.45,131773632,871612096,-10.04,8.261684418,6.61,4335606763,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,6.68,6.294285714,6.368469096,9.746142897,-3.068340307,4.74,2.473899228,1.015945831,0.806451613,0.193548387,0,-1,断板,6.117142857,6.341292128,1.524010982,0.7,7.27,1.973986507,17.21158337,0.220338983,0.677966102,0.101694915,1,SHSE.600326,2023/4/18 9:30,6.95,2023/4/19 11:28,6.67,-4.086342443,1.49,2023/4/18
SZSE.000710,stock,2023/4/18,2023-04-18T16:00:00.000+0800,14.95,14.52,14.74,14,14.12,16.45,13.46,33865840,484559680,-5.55,3.496955872,14.31,3081139066,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,14.896,14.47,14.54127009,5.906460087,-2.876254181,12,-2.418797512,1.537826031,0.540540541,0.297297297,0.162162162,-1,断板,14.40857143,14.68169345,2.978458971,-9.94,15.28,9.94310545,3.757683918,0.992481203,0,0.007518797,-1,SZSE.000710,2023/4/18 9:30,14.52,2023/4/19 11:28,14.14,-2.675492118,1.49,2023/4/18
SHSE.601858,stock,2023/4/20,2023-04-20T16:00:00.000+0800,27.67,26.9,30.44,26.83,30.44,30.44,24.9,38697120,1142699904,10.01,1.113322854,29.53,4369662000,1,TRUE,FALSE,FALSE,,涨停,8天5板,4天4板,27.412,26.35428571,26.30838809,9.874982332,-2.782797253,13.29,15.50303556,0.799857356,0.980609418,0,0.019390582,1,炸板,24.93857143,24.93118412,1.244925948,7.67,26.81,7.446679418,10.95262645,0.519553073,0.167597765,0.312849162,1,SHSE.601858,2023/4/20 9:30,26.9,2023/4/24 11:28,35.78,32.93136966,2.49,2023/4/20
SZSE.000921,stock,2023/4/20,2023-04-20T16:00:00.000+0800,25.14,24.3,26.4,24.3,25.96,27.65,22.63,21071972,542255168,3.26,1.355494738,25.73,10022471227,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,23.778,22.98142857,23.59817586,3.23522305,-3.341288783,17.48,12.96077578,0.941153218,0.79047619,0.20952381,0,1,断板,22.29285714,22.81090115,1.448272044,1.45,24.92,2.818759126,12.77154758,0.137096774,0.451612903,0.411290323,1,SZSE.000921,2023/4/20 9:30,24.3,2023/4/21 11:28,25.93,6.64381344,1.49,2023/4/20
SZSE.002051,stock,2023/4/20,2023-04-20T16:00:00.000+0800,14.55,14.01,14.95,13.75,14.34,16.01,13.1,128661816,1838970624,-1.44,5.431704521,14.29,6447136403,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,13.798,13.06857143,13.33668564,1.846852334,-3.711340206,8.76,9.728902492,0.99835705,0.275,0.508333333,0.216666667,1,断板,12.59,13.00224752,1.35155851,5.05,14.13,4.935719371,15.56791104,0.494252874,0.304597701,0.201149425,1,SZSE.002051,2023/4/20 9:30,14.01,2023/4/21 11:28,14.57,3.934765323,1.49,2023/4/20
SHSE.600326,stock,2023/4/21,2023-04-21T16:00:00.000+0800,7.37,7.1,7.98,6.99,7.52,8.11,6.63,143098992,1076722816,2.04,8.261684418,7.52,5054846954,1,FALSE,FALSE,TRUE,断板,断板,断板,6天3板,7.122,7.051428571,6.9470104,2.25625205,-3.663500678,4.74,6.645056726,0.990886912,0.424242424,0.464646465,0.111111111,1,断板,6.838571429,6.756013866,1.037254778,3.8,7.23,4.432398363,7.771046584,0.397058824,0.382352941,0.220588235,1,SHSE.600326,2023/4/21 9:30,7.1,2023/4/24 11:28,7.66,7.822610963,1.49,2023/4/21
SZSE.002315,stock,2023/4/21,2023-04-21T16:00:00.000+0800,27.75,26.71,27.38,25.88,26.13,30.53,24.98,27035562,717947008,-5.84,3.662353277,26.56,4125534501,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,25.876,25.51428571,25.64718706,5.695139483,-3.747747748,18.1,2.413213886,0.839735734,0.386666667,0.446666667,0.166666667,-1,断板,25.20285714,25.48624941,1.341979247,0.54,27.19,2.501165512,10.10656388,0.063157895,0.136842105,0.8,-1,SZSE.002315,2023/4/21 9:30,26.71,2023/4/24 11:28,26.45,-1.032816325,1.49,2023/4/21
SHSE.601858,stock,2023/4/24,2023-04-24T16:00:00.000+0800,33.27,32,36.6,30.67,36.6,36.6,29.94,45306344,1535379712,10.01,1.113322854,33.89,5253930000,1,TRUE,FALSE,FALSE,,涨停,10天6板,8天5板,30.736,29.56142857,30.1865933,9.970816666,-3.81725278,13.29,23.80998405,0.969943979,0.775716695,0,0.224283305,1,炸板,27.88142857,28.04879107,1.060349164,9.3,32.7,9.33549766,19.32674079,0.621917808,0.057534247,0.320547945,1,SHSE.601858,2023/4/24 9:30,32,2023/4/25 11:28,37.99,18.64754011,1.49,2023/4/24
SHSE.601900,stock,2023/4/24,2023-04-24T16:00:00.000+0800,13.98,13.3,15.38,13.14,15.38,15.38,12.58,80645776,1203392000,10.01,1.193236947,14.92,4441771238,1,TRUE,FALSE,FALSE,,涨停,4天3板,2天2板,13.142,12.38714286,12.92609012,9.801421927,-4.864091559,8.82,24.16099642,1.298333257,0.928571429,0,0.071428571,1,断板,11.77285714,12.10812016,1.89578913,5.19,13.54,5.597287734,18.74772479,0.377777778,0.344444444,0.277777778,1,SHSE.601900,2023/4/24 9:30,13.3,2023/4/25 11:28,14.8,11.2114486,1.49,2023/4/24
SHSE.603019,stock,2023/4/24,2023-04-24T16:00:00.000+0800,53.54,52.15,55.55,51.1,53.99,58.89,48.19,152327504,8130041344,0.84,4.017143726,53.37,60061785263,1,FALSE,FALSE,TRUE,断板,断板,断板,3天2板,51.972,49.27714286,50.08177657,1.124079979,-2.596189765,31.03,9.563982142,0.791729802,0.413483146,0.350561798,0.235955056,1,断板,47.21571429,48.77903543,0.962287262,-2.14,53.63,3.163046527,13.394451,0.155932203,0.338983051,0.505084746,-1,SHSE.603019,2023/4/24 9:30,52.15,2023/4/25 11:28,56.48,8.238009901,1.49,2023/4/24
SZSE.000610,stock,2023/4/24,2023-04-24T16:00:00.000+0800,22.09,21.28,22.39,19.88,21.35,24.3,19.88,53891772,1122407808,-3.35,3.018554926,20.83,3430543535,1,FALSE,FALSE,TRUE,断板,断板,断板,5天2板,21.23,21.05857143,20.97229033,3.309255995,-3.666817565,14.61,1.383895258,0.891418496,0.027888446,0.414342629,0.557768924,1,断板,21.01857143,20.8463871,1.176275217,2.6,22.16,2.588517088,5.097532794,0.542713568,0.457286432,0,1,SZSE.000610,2023/4/24 9:30,21.28,2023/4/25 11:28,20.05,-5.836590188,1.49,2023/4/24
SZSE.002343,stock,2023/4/24,2023-04-24T16:00:00.000+0800,10.96,10.65,11.68,10.3,11.24,12.06,9.86,105393160,1177179904,2.55,3.201947689,11.17,3706498219,1,FALSE,FALSE,TRUE,断板,断板,断板,8天6板,10.3,9.675714286,9.933057256,2.602896565,-2.828467153,6.01,16.16713421,1.031185657,0.427536232,0.31884058,0.253623188,1,断板,9.297142857,9.497409675,1.08451741,2.33,10.53,3.323453342,17.88567916,0.437869822,0.25443787,0.307692308,1,SZSE.002343,2023/4/24 9:30,10.65,2023/4/25 11:28,10.75,0.878421919,1.49,2023/4/24
SZSE.002343,stock,2023/4/25,2023-04-25T16:00:00.000+0800,11.24,10.9,11.57,10.2,10.64,12.36,10.12,99162536,1082235136,-5.34,3.201947689,10.91,3508642442,1,FALSE,FALSE,TRUE,断板,断板,断板,8天6板,10.658,10.09142857,10.10979294,5.21643252,-3.024911032,6.01,5.43601359,1.035594966,0.189781022,0.489051095,0.321167883,-1,断板,9.675714286,9.933057256,1.031185657,2.55,11.17,2.602896565,16.16713421,0.427536232,0.31884058,0.253623188,1,SZSE.002343,2023/4/25 9:30,10.9,2023/4/26 11:28,9.94,-8.862038636,1.49,2023/4/25
SHSE.600105,stock,2023/4/26,2023-04-26T16:00:00.000+0800,6.96,6.77,7.5,6.31,7.28,7.66,6.26,385040320,2649735424,4.6,11.14331818,6.88,7161748601,1,FALSE,FALSE,TRUE,断板,断板,断板,5天3板,6.928,6.578571429,6.648748441,4.773248674,-2.729885057,4.18,10.66232356,1.364238527,0.428571429,0.18487395,0.386554622,1,断板,6.277142857,6.438331255,1.380959695,-6.7,7.1,6.944425709,10.87847064,0.594936709,0.139240506,0.265822785,-1,SHSE.600105,2023/4/26 9:30,6.77,2023/4/28 9:30,6.1,-9.950648483,2,2023/4/26
SHSE.603258,stock,2023/4/26,2023-04-26T16:00:00.000+0800,54.71,52.49,54.99,49.24,51.1,60.18,49.24,22117558,1117050496,-6.6,1.088471055,50.51,4751538610,1,FALSE,FALSE,TRUE,断板,断板,断板,4天2板,50.996,48.48571429,48.67665428,6.464009785,-4.057759093,24.8,5.391868002,1.33016609,0.24173913,0.434782609,0.323478261,-1,断板,46.7,47.86887238,1.435435398,2.97,54.83,3.735020081,17.15203426,0.04957265,0.454700855,0.495726496,-1,SHSE.603258,2023/4/26 9:30,52.49,2023/4/27 11:28,46.69,-11.10307792,1.49,2023/4/26
SZSE.002792,stock,2023/4/26,2023-04-26T16:00:00.000+0800,18.75,18,18.75,16.88,16.88,20.63,16.88,53742996,945169280,-9.97,2.326008081,17.59,3049222072,1,FALSE,FALSE,TRUE,断板,断板,断板,5天2板,17.912,17.53142857,17.40841826,9.705755013,-4,14.21,-3.71577575,0.942198955,0.598930481,0.401069519,0,-1,断板,17.26428571,17.58455768,1.10662391,-2.75,19.19,3.57032765,8.605709557,0.432291667,0.354166667,0.213541667,-1,SZSE.002792,2023/4/26 9:30,18,2023/4/27 9:30,16.32,-9.387717018,1,2023/4/26
SHSE.600446,stock,2023/4/27,2023-04-27T16:00:00.000+0800,18.84,18.09,19.93,17.11,17.75,20.72,16.96,118075264,2186436608,-5.79,16.56163788,18.52,11379157451,1,FALSE,FALSE,TRUE,断板,断板,断板,2天1板,17.872,17.73571429,17.75699492,5.645912061,-3.98089172,12.48,0.080547725,0.950695838,0.120567376,0.65248227,0.226950355,-1,断板,17.55,17.75932656,1.359778209,-0.63,19.26,2.461940282,7.35042735,0.522012579,0.106918239,0.371069182,-1,SHSE.600446,2023/4/27 9:30,18.09,2023/4/28 11:28,18.63,2.923302114,1.49,2023/4/27
SHSE.603019,stock,2023/4/27,2023-04-27T16:00:00.000+0800,53.45,51,52.5,48.11,48.11,58.8,48.11,212393072,10547578880,-9.99,4.017143726,49.66,53520512854,1,FALSE,FALSE,TRUE,断板,断板,断板,6天3板,53.696,53.27571429,51.52934324,9.989532868,-4.583723106,31.03,-9.696189633,1.170844514,0.658314351,0.341685649,0,-1,断板,53.24285714,52.66912432,1.051924006,-10,55.68,9.982211619,0.389052858,0.884691849,0.115308151,0,-1,SHSE.603019,2023/4/27 9:30,51,2023/4/28 11:28,50.16,-1.70605289,1.49,2023/4/27
SHSE.600651,stock,2023/4/28,2023-04-28T16:00:00.000+0800,4.99,4.84,5.16,4.75,5.02,5.49,4.49,129475152,643668224,0.6,1123.304443,4.97,3907046814,1,FALSE,FALSE,TRUE,断板,断板,断板,3天2板,4.772,4.538571429,4.633423214,0.858725676,-3.006012024,3.37,10.60749134,0.883348572,0.43902439,0.341463415,0.219512195,1,断板,4.382857143,4.504564286,1.275504541,1.01,5.02,2.578791016,13.85267275,0.3,0.533333333,0.166666667,1,SHSE.600651,2023/4/28 9:30,4.84,2023/5/4 11:28,4.76,-1.711883129,1.49,2023/4/28
SHSE.601858,stock,2023/4/28,2023-04-28T16:00:00.000+0800,39.58,38,42.24,36.9,41.53,43.54,35.62,42252032,1707973376,4.93,1.113322854,40.42,5961631500,1,FALSE,FALSE,TRUE,断板,断板,断板,11天7板,39.674,37.44,37.28239866,4.806353269,-3.991915109,13.29,10.9241453,0.914104749,0.661048689,0.132958801,0.205992509,1,断板,35.46,35.86653155,0.908591079,-2.03,40.65,2.059230223,11.61872532,0.157786885,0.543032787,0.299180328,-1,SHSE.601858,2023/4/28 9:30,38,2023/5/5 11:28,48.16,26.66082281,2.49,2023/4/28
SZSE.002174,stock,2023/4/28,2023-04-28T16:00:00.000+0800,20.68,20.01,22.75,19.68,21.93,22.75,18.61,133540136,2829626880,6.04,3.110814333,21.19,14387234000,1,FALSE,TRUE,FALSE,,炸板,6天1板,2天1板,20.466,19.52285714,19.70399572,5.862902856,-3.239845261,10.75,12.32986975,1.050086849,0.625407166,0.267100977,0.107491857,1,断板,18.63714286,18.9619943,0.978874777,0.39,20.64,1.161363433,10.96121417,0.166666667,0.328282828,0.505050505,-1,SZSE.002174,2023/4/28 9:30,20.01,2023/5/4 11:28,23.11,15.4229793,1.49,2023/4/28
SHSE.600853,stock,2023/5/4,2023-05-04T16:00:00.000+0800,6.63,6.35,6.54,6.12,6.23,7.29,5.97,131443592,828821888,-6.03,3.198324442,6.31,3434840201,1,FALSE,FALSE,TRUE,断板,断板,断板,4天2板,6.144,6.027142857,6.016804866,6.031428737,-4.223227753,4.69,3.365726475,0.984463812,0.285714286,0.452380952,0.261904762,-1,断板,5.887142857,5.945739821,1.326566854,5.74,6.42,6.053768269,12.61829653,0.341463415,0.231707317,0.426829268,1,SHSE.600853,2023/5/4 9:30,6.35,2023/5/5 11:28,6.25,-1.633840556,1.49,2023/5/4
SZSE.000950,stock,2023/5/4,2023-05-04T16:00:00.000+0800,7.84,7.57,7.9,7.43,7.63,8.62,7.06,116030832,883615232,-2.68,2.412251711,7.62,5760628354,1,FALSE,FALSE,TRUE,断板,断板,断板,4天3板,7.486,7.09,7.180932874,2.663560049,-3.443877551,5.38,7.616361072,0.800982665,0.127659574,0.574468085,0.29787234,1,断板,6.814285714,7.031243832,1.053253892,0.26,7.6,2.391290217,15.0524109,0.267857143,0.142857143,0.589285714,1,SZSE.000950,2023/5/4 9:30,7.57,2023/5/5 11:28,7.15,-5.604870718,1.49,2023/5/4
SHSE.601019,stock,2023/5/8,2023-05-08T16:00:00.000+0800,12.45,12.13,12.64,11.55,11.86,13.7,11.21,68167200,817188736,-4.74,1.253636479,11.99,4515003633,1,FALSE,FALSE,TRUE,断板,断板,断板,4天3板,11.832,11.22714286,11.31819543,4.666142858,-2.570281124,7.31,5.636849472,0.796563442,0.247706422,0.467889908,0.28440367,-1,断板,10.83857143,11.13759391,0.896633067,-2.28,12.66,3.299861548,14.86753658,0.326241135,0.425531915,0.24822695,-1,SHSE.601019,2023/5/8 9:30,12.13,2023/5/9 11:28,11.59,-4.509084208,1.49,2023/5/8
SZSE.002174,stock,2023/5/8,2023-05-08T16:00:00.000+0800,25.01,24.01,26.28,22.98,23.25,27.51,22.51,136294880,3332351232,-7.04,3.110814333,24.45,15253223462,1,FALSE,FALSE,TRUE,断板,断板,断板,7天2板,22.998,22.18428571,22.2063732,6.906591075,-3.99840064,11.98,4.803915255,1.109323466,0.23030303,0.687878788,0.081818182,-1,炸板,21.63714286,21.8584976,0.935160662,3.69,24.88,4.307157381,15.58827413,0.15407855,0.459214502,0.386706949,1,SZSE.002174,2023/5/8 9:30,24.01,2023/5/9 11:28,22.22,-7.510737199,1.49,2023/5/8
SHSE.600129,stock,2023/5/9,2023-05-09T16:00:00.000+0800,51.6,49.85,52.19,48.1,49.99,56.76,46.44,14654162,733112896,-3.12,2.903963089,50.03,16709326416,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,52.034,49.76571429,49.86163786,3.341423859,-3.391472868,34.37,0.450683201,1.021780516,0.034229829,0.537897311,0.427872861,1,断板,48.84142857,49.81885047,1.353729024,-5.94,51.77,5.794792782,5.648015444,0.553752535,0.196754564,0.249492901,-1,SHSE.600129,2023/5/9 9:30,49.85,2023/5/10 11:28,49.03,-1.703930145,1.49,2023/5/9
SHSE.600629,stock,2023/5/9,2023-05-09T16:00:00.000+0800,11.7,11.3,11.71,10.53,11.1,12.87,10.53,136348832,1496632320,-5.13,8.078420639,10.98,4688836814,1,FALSE,FALSE,TRUE,断板,断板,断板,12天4板,10.956,10.37,10.35244275,5.010460973,-3.418803419,4.98,7.039537126,1.138052927,0.169491525,0.347457627,0.483050847,-1,断板,9.941428571,10.103257,1.060451555,1.74,11.54,2.472627358,17.68932318,0.142857143,0.307692308,0.549450549,1,SHSE.600629,2023/5/9 9:30,11.3,2023/5/10 11:28,10.33,-8.638903904,1.49,2023/5/9
SHSE.601801,stock,2023/5/9,2023-05-09T16:00:00.000+0800,10.2,9.9,10.37,9.6,9.83,11.22,9.18,105777544,1050160960,-3.63,2.51151371,9.93,4537487422,1,FALSE,FALSE,TRUE,断板,断板,断板,4天3板,9.248,8.642857143,8.908613882,3.886691122,-2.941176471,5.98,13.73553719,1.184463548,0.090909091,0.61038961,0.298701299,-1,断板,8.231428571,8.601485176,2.037033311,6.47,9.46,6.733104628,23.91530719,0.368421053,0.168421053,0.463157895,1,SHSE.601801,2023/5/9 9:30,9.9,2023/5/10 11:28,9.37,-5.410306201,1.49,2023/5/9
SHSE.601900,stock,2023/5/9,2023-05-09T16:00:00.000+0800,22.6,21.99,23.11,20.41,20.66,24.86,20.34,47724320,1031804096,-8.58,1.193236947,21.62,6248155683,1,FALSE,FALSE,TRUE,断板,断板,断板,9天7板,20.858,19.95428571,19.81734127,8.346555784,-2.699115044,9.33,3.536655212,0.717529581,0.492592593,0.414814815,0.092592593,-1,断板,19.42,19.53645502,0.973120231,1.53,21.58,2.785610232,16.37487127,0.370277078,0.352644836,0.277078086,1,SHSE.601900,2023/5/9 9:30,21.99,2023/5/10 11:28,19.34,-12.10368586,1.49,2023/5/9
SZSE.002555,stock,2023/5/9,2023-05-09T16:00:00.000+0800,33.34,32.4,33.31,30.88,31.19,36.67,30.01,118726216,3795091456,-6.45,12.65762806,31.97,45015329398,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,32.766,31.69,31.77198626,6.341975611,-2.819436113,24.65,-1.57778479,1.160824575,0.497942387,0.374485597,0.127572016,-1,断板,31.66,31.96598168,1.420815315,-4.33,33.26,4.309494658,5.306380291,0.52688172,0.064516129,0.408602151,-1,SZSE.002555,2023/5/9 9:30,32.4,2023/5/10 11:28,29.71,-8.357471154,1.49,2023/5/9
SZSE.002558,stock,2023/5/9,2023-05-09T16:00:00.000+0800,17.98,17.5,19.4,17.5,18.79,19.78,16.18,111716208,2074706560,4.51,4.298968315,18.57,19301383905,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,17.406,16.71857143,17.13094158,4.586066927,-2.669632925,11.83,12.38998547,1.036679554,0.678947368,0.321052632,0,1,断板,16.35285714,16.57792211,1.010545465,5.76,17.65,5.645523091,9.950205294,0.463855422,0.28313253,0.253012048,1,SZSE.002558,2023/5/9 9:30,17.5,2023/5/10 11:28,17.5,-0.059982005,1.49,2023/5/9
SHSE.600757,stock,2023/5/10,2023-05-10T16:00:00.000+0800,11.42,10.95,11.78,10.5,10.76,12.56,10.28,139060800,1547439616,-5.78,7.549228668,11.13,5654303819,1,FALSE,FALSE,TRUE,断板,断板,断板,5天5板,11.38,10.73,10.62730349,6.116631865,-4.11558669,6.36,0.279589935,1.215833073,0.1484375,0.6484375,0.203125,-1,断板,10.31857143,10.58307132,1.640951234,-10.01,12.01,10.00773815,10.67423508,0.632478632,0.367521368,0,-1,SHSE.600757,2023/5/10 9:30,10.95,2023/5/11 11:28,11.14,1.674137028,1.49,2023/5/10
