code,name,trading_date,open,high,low,close,pre_close,pct,volume,amount,limit_up,limit_down,is_st,is_suspended,adj_factor,turnover_rate,total_mv,circulation_mv,mv_A_free_float,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,avg_limit_turnover_5,sma_5,sma_7,open_pct,close_sma7_pct,vwap,touch_limit_down,lowest_30,trend_rsq_20,trend_slope_20,trend_rsq_60,trend_slope_60,trend_rsq_120,trend_slope_120,trend_slope,trend_rsq,stability_ewmvol_60,stability_maxdd_60,stability_up_ratio_60,trend_strength,trend_stability,trend_composite,prev_limit_status,prev_sma_7,pre_pct,pre_vwap,pre_close_sma7_pct,pre_trend_composite,pre_trend_rsq_60,pre_trend_strength,pre_trend_stability,pre_trend_slope,pre_amount,open_pre_vwap_pct,open_prev_sma7_pct,signal,code_right,trading_date_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,sell_reason
SHSE.601069,西部黄金,2018-03-27,18.32,20.98,18.02,20.79,19.16,0.08507306889352817,62712137.0,1210916402.0,21.08,17.24,false,false,1.00489,9.860398899371068,132.2244,13222440000.0,39.449025,false,false,true,断板,断板,断板,3天2板,8.052482232704403,18.682000000000002,17.84857142857143,-4.384133611691022,16.479910356971338,1930.9123559288053,false,12.88,0.735174649515376,0.01577569272668993,,,,,0.0031551385453379866,0.1470349299030752,,,,0.9597372929754426,0.0,0.4798686464877213,断板,17.134285714285713,0.014830508474576343,1967.9476069044147,11.822577955644494,0.4774414620217019,,0.9548829240434038,0.0,0.0026202887105498777,1336460594.0,-6.908090765600228,6.920126730031684,1,SHSE.601069,2018-03-27,2018-03-27T09:30:00.000000,18.32,2018-03-28T11:30:00.000000,21.35,15.610701299605095,1.5,未涨停卖出
SHSE.600614,退市鹏起,2019-02-22,6.1,6.62,5.68,6.18,6.31,-0.020602218700475405,203942894.0,1235013031.0,6.94,5.68,false,false,167.805,13.492858702522067,93.40993726439999,9340993726.439999,49.084763650199996,false,false,true,断板,断板,断板,2天2板,11.041979940533526,5.79,5.505714285714285,-3.328050713153724,12.247016087182152,605.5680621066405,true,4.01,0.0661070372660138,0.005480051959886426,0.4400465501906708,0.008609860253496734,0.09463343398808523,0.001705132652637153,0.005912480314516798,0.26163471274496375,17.135223739133952,1.8682795349877879,0.45,0.9724080267558528,0.0,0.4862040133779264,炸板,5.297142857142857,0.04817275747508298,639.6728609920249,19.12081984897518,0.4754601226993865,0.40825039006469405,0.950920245398773,0.0,0.004381506130477662,1465920180.0,-4.638755651757265,15.156418554476803,1,SHSE.600614,2019-02-22,2019-02-22T09:30:00.000000,6.1,2019-02-26T11:30:00.000000,6.87,11.72555678923648,2.5,未涨停卖出
SHSE.600895,张江高科,2019-03-01,18.1,19.08,17.55,18.5,18.88,-0.0201271186440678,70438602.0,1285501285.0,20.77,16.99,false,false,16.9412,4.548271278772431,286.50756675,28650756675.0,141.09079575,false,false,true,断板,断板,断板,4天3板,6.417527429346099,19.474,18.851428571428574,-4.131355932203378,-1.8642012731130784,1824.9954549069557,false,13.58,0.7824728890210674,0.018922271503967275,0.44065656082136806,0.0038420868373630337,0.6642801591016004,0.00575006302266765,0.007430516626275268,0.5761069059453776,23.39011060795433,2.535341766543131,0.55,0.9637883008356546,0.41990168953511386,0.6918449951853842,断板,18.49857142857143,-0.10009532888465211,1944.9040788689038,2.0619352845779417,0.6865621083857195,0.3921256392863322,0.9640568403455001,0.4090673764259389,0.007101084578050228,2052002692.0,-6.936284433490414,-2.1546065333230446,1,SHSE.600895,2019-03-01,2019-03-01T09:30:00.000000,18.1,2019-03-04T11:30:00.000000,19.12,4.7936431071294745,1.5,未涨停卖出
SHSE.601258,*ST庞大,2019-03-01,1.65,1.89,1.65,1.89,1.72,0.09883720930232553,552676214.0,993738298.0,1.89,1.55,false,false,5.02246,8.452673237108906,126.15113829779999,12357724179.779999,85.1364798417,true,false,false,,涨停,4天3板,2天2板,6.028569802714781,1.69,1.5957142857142856,-4.069767441860469,18.442256042972247,179.80478855925577,false,1.13,0.4701599059471546,0.015623543449473825,0.011588185988653446,-0.0004947018024066839,0.44871766556414444,-0.0017058617792927284,0.0023655992549036046,0.23444137385300098,31.29610073425994,2.378048723936646,0.36666666666666664,0.4986072423398329,0.0,0.24930362116991645,炸板,1.52,-0.02824858757062154,183.85030718201472,13.157894736842103,0.09292281972694344,0.07168127887547014,0.18584563945388688,0.0,0.0009072648994269245,1333586187.0,-10.253073530822343,8.552631578947366,1,SHSE.601258,2019-03-01,2019-03-01T09:30:00.000000,1.65,2019-03-04T11:30:00.000000,1.93,16.037667511771105,1.5,未涨停卖出
SZSE.000563,陕国投A,2019-03-01,4.61,5.3,4.43,5.15,4.82,0.06846473029045641,642492318.0,3143650589.0,5.3,4.34,false,false,16.9436,16.20812905912566,204.14666156900003,20414666156.9,80.86850479350001,false,true,false,,炸板,10天6板,8天6板,6.183008223530868,4.926,4.617142857142857,-4.356846473029044,11.540841584158416,489.28998852247753,false,2.65,0.8360010703549069,0.03919350362379811,0.3515015568895853,0.0068544200364295095,0.21920869989783015,0.002168287774812886,0.011916397075418243,0.4087136024851231,25.009578310464843,1.9705881964619383,0.4666666666666667,0.9891364902506964,0.30171496927015745,0.6454257297604269,断板,4.364285714285715,-0.10074626865671643,488.89266983227066,10.441898527004904,0.6356614361527853,0.3094093093371448,0.9877403176372248,0.28358255466834564,0.010690102231032915,464964307.0,-5.705274706172226,5.630114566284772,1,SZSE.000563,2019-03-01,2019-03-01T09:30:00.000000,4.61,2019-03-05T11:30:00.000000,5.55,19.431169033194774,2.5,未涨停卖出
SZSE.000070,特发信息,2019-02-27,13.66,15.74,13.58,15.74,14.31,0.09993011879804325,120918787.0,1806931793.0,15.74,12.88,false,false,2.87415,20.142837203285325,98.68897302040001,9448826340.460001,53.9805404438,true,false,false,,涨停,5天4板,3天3板,7.3890662189128244,13.9,13.038571428571428,-4.54227812718379,20.71874657609292,1494.3350308335462,false,8.73,0.7019815934238568,0.023716457120140946,0.6556521110182135,0.011057244994712409,0.5269691851868876,0.0053039045612347305,0.011863085289754813,0.6263131297499445,19.971563654735675,1.7505518457353726,0.4666666666666667,0.9910838673725272,0.4270092798854034,0.7090465736289653,炸板,12.375714285714285,-0.007628294036061023,1562.1215384573632,15.629689484012482,0.7058081774208276,0.6464324243761944,0.9899693507940931,0.4216470040475621,0.010396654071046051,1755540225.0,-12.55481943172223,10.377467390049656,1,SZSE.000070,2019-02-27,2019-02-27T09:30:00.000000,13.66,2019-03-01T11:30:00.000000,16.04,16.487490739822537,2.5,未涨停卖出
SZSE.002939,长城证券,2019-02-27,14.1,15.29,14.0,15.0,14.47,0.03662750518313751,118485831.0,1741261149.0,15.92,13.02,false,false,1.0,38.17929572693656,465.51080265,4655108040.0,46.551080400000004,false,false,true,断板,断板,断板,2天2板,32.46347248043678,13.388,12.821428571428571,-2.5570145127850794,16.991643454039,1469.5944099847686,false,9.5,0.6200210188215496,0.018402856578844978,0.19995161815804324,0.002401314280935419,,,0.004881228456236705,0.22398001284333155,29.572956779590317,2.640759861179243,0.4666666666666667,0.9069378657007523,0.0,0.45346893285037615,炸板,12.247142857142858,0.05620437956204394,1483.9281510458482,18.15000583226408,0.42490944552800225,0.13587215746123302,0.8498188910560045,0.0,0.0036161889179356513,2009547611.0,-4.981922540774287,15.128893036276668,1,SZSE.002939,2019-02-27,2019-02-27T09:30:00.000000,14.1,2019-02-28T11:30:00.000000,13.79,-2.97787573111809,1.5,未涨停卖出
SHSE.600705,中航产融,2019-02-28,5.93,5.95,5.68,5.82,6.12,-0.04901960784313719,169495628.0,980550922.0,6.73,5.51,false,false,20.8732,1.8882517459649872,522.4221595812,52242215958.12,277.86272375280004,false,false,false,,未涨停,未涨停,2天1板,2.6844582993268338,5.902,5.665714285714286,-3.104575163398699,2.7231467473524895,578.5110410045503,false,4.3,0.8350459319066844,0.019123485477300386,0.2924967017119727,0.0028760502674017897,0.08994371543907081,0.0006311416105893564,0.005452064712337779,0.34024065186904445,37.360267994558065,2.7333332586222245,0.48333333333333334,0.9133463360267484,0.3240803770316578,0.6187133565292031,炸板,5.561428571428571,0.02684563758389258,623.2939548833551,10.043668122270745,0.609161328036717,0.24498768629566045,0.9122318194483143,0.3060908366251197,0.005004128877675696,1475794370.0,-4.860299806537416,6.627279732853841,1,SHSE.600705,2019-02-28,2019-02-28T09:30:00.000000,5.93,2019-03-01T11:30:00.000000,6.0,0.37421981551031264,1.5,未涨停卖出
SZSE.002477,雏鹰退,2019-02-28,2.45,2.55,2.31,2.35,2.57,-0.08560311284046684,250752665.0,606033650.0,2.83,2.31,false,false,20.4751,12.724191516026332,73.67625130500001,4631090014.7,35.2029582875,false,false,true,断板,断板,断板,4天2板,13.361051211181936,2.368,2.267142857142857,-4.669260700389092,3.6546943919344823,241.6858261506413,true,1.39,0.8448496906545478,0.028170585446114595,0.2734481421603772,0.00408945230839225,0.25850179440772314,-0.003961088995668659,0.006490516544718446,0.3832445475334151,25.82466939176296,2.0373133913293615,0.4666666666666667,0.9537475619949847,0.2974927467564836,0.6256201543757341,炸板,2.207142857142857,0.03629032258064502,259.7112419320017,16.440129449838196,0.6124637881958035,0.22178595935355433,0.9387015881861243,0.2862259882054827,0.0056422668835801855,968805144.0,-5.66446096925347,11.003236245954717,1,SZSE.002477,2019-02-28,2019-02-28T09:30:00.000000,2.45,2019-03-01T11:30:00.000000,2.4,-2.8213675908610614,1.5,未涨停卖出
SHSE.600783,鲁信创投,2019-03-26,24.7,25.2,23.36,23.42,25.95,-0.09749518304431593,56230103.0,1359239145.0,28.55,23.36,false,false,5.80654,7.5541614719195005,174.3289466548,17432894665.48,53.045695061400004,false,false,true,断板,断板,断板,2天1板,11.567422304530263,25.822000000000003,25.271428571428572,-4.8169556840077075,-7.326172979084225,2417.2801977616864,true,15.76,0.12001927629671329,0.003829380767398123,0.7401095166220139,0.009683278129303339,0.673682040684688,0.007165648377592213,0.007757209731408958,0.596163225775756,17.87854258055316,1.921865117443676,0.5833333333333334,0.9188438021122846,0.3095459765320768,0.6141948893221807,断板,25.33142857142857,-0.0964484679665738,2818.027379315159,2.4419129257838925,0.6260155394633519,0.7416547072536885,0.9282536151279199,0.3237774637987838,0.008052503341902151,2707815343.0,-12.350035413770089,-2.4926686217008776,1,SHSE.600783,2019-03-26,2019-03-26T09:30:00.000000,24.7,2019-03-27T11:30:00.000000,23.9,-4.009871445392501,1.5,未涨停卖出
SZSE.000682,东方电子,2019-03-26,6.9,6.97,6.41,6.41,7.12,-0.0997191011235955,126607161.0,833535299.0,7.83,6.41,false,false,15.6298,12.945290875889782,85.94060114870001,6269089739.2,49.847329039899996,false,false,false,,未涨停,未涨停,2天2板,14.910348808617993,6.964,6.674285714285714,-3.089887640449435,-3.959760273972602,658.3634704517227,true,3.84,0.8823025193961439,0.03204038196002896,0.6686098262055524,0.011363233987994178,0.5573785573952229,0.005098705173025573,0.013619304937910554,0.6779789842005719,23.461207733854216,1.684434939643846,0.55,0.9874930516953864,0.399828247265311,0.6936606494803487,断板,6.644285714285714,-0.05193075898801591,754.0267204636426,7.159750591270699,0.6922192314630672,0.6530371851126276,0.989154616240267,0.3952838466858674,0.01375610263138779,1220594002.0,-8.491306571241042,3.848634702214593,1,SZSE.000682,2019-03-26,2019-03-26T09:30:00.000000,6.9,2019-03-27T11:30:00.000000,6.22,-10.57335873895722,1.5,止损卖出
SZSE.002063,远光软件,2019-03-14,11.1,11.25,10.46,10.46,11.62,-0.0998278829604129,72240798.0,770744907.0,12.78,10.46,false,false,7.74429,9.48737785495459,88.84758005460002,7964674313.940001,63.95692702620001,false,false,true,断板,断板,断板,2天2板,1.0387745808412383,10.532,10.15857142857143,-4.4750430292598935,2.9672338630291115,1066.9108430945073,true,6.5,0.8187297520478576,0.02309143320585466,0.7847161260286201,0.010661041172806958,0.5399030934955826,0.004272712228061037,0.011230620895992721,0.7180749414725563,24.555302157765027,1.7596566213965998,0.5666666666666667,0.9805122494432071,0.444329932672287,0.7124210910577471,炸板,9.918571428571429,0.03935599284436497,1214.4988206477728,17.153968025349258,0.7090857532939531,0.7679759434906422,0.9771651350598719,0.44100637152803424,0.010835759021098734,2241816314.0,-8.604275185054256,11.911277545729494,1,SZSE.002063,2019-03-14,2019-03-14T09:30:00.000000,11.1,2019-03-15T11:30:00.000000,10.38,-7.231614084203705,1.5,未涨停卖出
SZSE.002468,申通快递,2019-03-14,23.78,23.78,22.23,22.7,24.59,-0.07686051240341607,24783691.0,563527686.0,27.05,22.13,false,false,2.18463,7.47000717351466,347.49209168199997,7531315200.0,49.44989565,false,false,true,断板,断板,断板,2天2板,4.453689386815201,22.988,22.624285714285715,-3.2940219601463956,0.3346593420470966,2273.7843447128193,true,18.28,0.3443255906238653,0.005589801574164149,0.8572629067561659,0.006936218044301166,0.2732374757463558,0.0015878691178444334,0.005062430072336742,0.5794678142267627,33.60508856926828,2.431444182197061,0.55,0.7255011135857461,0.44272306641446646,0.5841120900001062,断板,22.595714285714287,-0.005661140315406432,2545.6986552697886,8.825946766137694,0.5908923763786239,0.8400115296307493,0.7254246727930939,0.456360079964154,0.005119238795511276,1480441863.0,-6.5875297110535636,5.241196181323882,1,SZSE.002468,2019-03-14,2019-03-14T09:30:00.000000,23.78,2019-03-15T11:30:00.000000,22.92,-4.384480580621165,1.5,未涨停卖出
SZSE.002474,榕基软件,2019-03-14,9.8,9.8,9.24,9.36,10.27,-0.08860759493670889,43375450.0,410516622.0,11.3,9.24,false,false,6.24741,9.253068685728238,58.23792,4387671007.2,39.291246352799995,false,false,true,断板,断板,断板,4天2板,5.6504674473807714,9.81,9.587142857142856,-4.576436222005832,-2.3692445239159565,946.4261973074631,true,6.68,0.8168829615537218,0.018684815249267604,0.7299411534828005,0.006698038226160684,0.1911285897974668,0.0014287113557169752,0.007514595569648955,0.5856857459913847,34.01418783260719,2.1701322780470353,0.5666666666666667,0.909521158129176,0.4346471788119294,0.6720841684705527,断板,9.435714285714285,-0.026540284360189625,1089.2734012786402,8.841786525359579,0.6687425628577008,0.7064376630045548,0.9005847953216374,0.4369003303937644,0.007350791210308287,901517894.0,-10.031769907386877,3.860711582134768,1,SZSE.002474,2019-03-14,2019-03-14T09:30:00.000000,9.8,2019-03-15T11:30:00.000000,9.44,-4.441011464346702,1.5,未涨停卖出
SZSE.002498,汉缆股份,2019-03-14,3.37,3.38,3.17,3.18,3.52,-0.09659090909090906,96561471.0,312799179.0,3.87,3.17,false,false,7.74312,2.903330959327159,105.7921128,10576316723.16,35.3449923228,false,false,true,断板,断板,断板,2天2板,1.272781118451416,3.228,3.192857142857143,-4.261363636363634,-0.4026845637583906,323.9378768370254,true,2.27,0.6914259393471014,0.011056381443885896,0.5801107681229619,0.006702308625341778,0.568045616105822,0.0035572790705777715,0.006629614322621399,0.5987542567626478,21.78586653667185,2.106741528650108,0.48333333333333334,0.8610801781737194,0.38193541546468374,0.6215077968192015,断板,3.1571428571428575,0.020289855072463725,361.0616395823838,11.493212669683246,0.6182819319090128,0.5747659676176738,0.8554720133667502,0.3810918504512755,0.006657649262536657,710817681.0,-6.664136242834962,6.742081447963799,1,SZSE.002498,2019-03-14,2019-03-14T09:30:00.000000,3.37,2019-03-15T11:30:00.000000,3.21,-5.5067563573598886,1.5,未涨停卖出
SZSE.002657,中科金财,2019-03-14,20.2,21.18,19.01,19.69,21.04,-0.06416349809885924,24184149.0,483192906.0,23.14,18.94,false,false,3.63811,8.561648907060244,66.4688494734,5561847945.17,51.33528480740001,false,false,false,,未涨停,未涨停,4天2板,9.267059078585543,20.554,20.451428571428572,-3.9923954372623567,-3.7231070131321564,1997.9735735171,true,11.81,0.8723404068832681,0.024867776385604393,0.5601559090860012,0.008033378299324012,0.07683335618976381,0.001153322295987311,0.00933624111557908,0.4775960427765834,26.494024752741037,2.0572962871292133,0.5833333333333334,0.9587973273942093,0.2700978083332344,0.6144475678637218,断板,20.237142857142857,-0.05054151624548742,2145.5063362178275,3.967245517436113,0.6111448877049642,0.5261695583085977,0.961292119186856,0.26099765622307247,0.009504237686493328,678775792.0,-5.849730392270692,-0.1835380488493632,1,SZSE.002657,2019-03-14,2019-03-14T09:30:00.000000,20.2,2019-03-15T11:30:00.000000,20.1,-1.287917636385142,1.5,未涨停卖出
SHSE.600422,昆药集团,2019-03-27,11.54,12.91,11.0,12.5,11.97,0.044277360066833804,103153061.0,1245560420.0,13.17,10.77,false,false,9.73748,13.596153132781277,95.298999,9483662400.0,55.8580095,false,false,false,,未涨停,未涨停,2天1板,11.041679557256277,11.888,11.355714285714285,-3.5923141186299206,10.076739212479565,1207.4875994227646,false,6.5,0.8458322858858051,0.0252874754523344,0.7213473027054347,0.011645025774156261,0.24411926107571275,0.0026681482681328666,0.01168045245798487,0.6030758868525922,27.096618115970312,1.7928286531166175,0.6333333333333333,0.9816564758198999,0.34362014661409995,0.6626383112169999,断板,10.929999999999998,-0.04086538461538458,1256.995304359308,9.515096065873768,0.650701831389887,0.7085212231066262,0.9777654252362423,0.32363823754353166,0.011223758636273149,1219847209.0,-8.193770016651325,5.5809698078682635,1,SHSE.600422,2019-03-27,2019-03-27T09:30:00.000000,11.54,2019-03-28T09:30:00.000000,11.58,-0.45295421433847805,1.0,大幅低开卖出
SHSE.600639,浦东金桥,2019-03-27,15.39,15.65,14.75,15.18,15.8,-0.03924050632911402,15382962.0,233783513.0,17.38,14.22,false,false,3.11169,1.809256404213357,129.0659315154,12906593151.539999,38.9188036908,false,false,true,断板,断板,断板,2天2板,1.936948609944918,15.796000000000001,15.41,-2.59493670886076,-1.4925373134328386,1519.7561626948047,false,11.71,0.5432570607797553,0.00819188490760388,0.8059309423731109,0.006030138299540909,0.4844996840053352,0.0022924269335674254,0.0053411742113614585,0.6569667885441072,30.012390045239005,2.6311843385647897,0.5333333333333333,0.782934963868816,0.4725416995728498,0.6277383317208329,断板,15.354285714285712,-0.09971509971509973,1628.676264682318,2.902865649423166,0.6268939499659699,0.7924842422577252,0.7787659811006115,0.4750219188313283,0.005422849302460403,480462674.0,-5.506082861704254,0.2326014142166155,1,SHSE.600639,2019-03-27,2019-03-27T09:30:00.000000,15.39,2019-03-28T11:30:00.000000,14.96,-3.5685717170305082,1.5,未涨停卖出
SZSE.002063,远光软件,2018-01-15,12.6,13.3,12.52,12.75,12.97,-0.016962220508866643,76995672.0,993914803.97,14.27,11.67,false,false,5.5009,14.371886212993774,76.828178625,6830660940.75,54.64605528,false,false,true,断板,断板,断板,2天2板,15.933929177071635,12.678,12.16,-2.8527370855821204,4.851973684210525,1290.87100372343,false,10.57,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,断板,11.854285714285714,-0.058097312999273676,1337.6540102170734,9.411906483490005,0.0,,0.0,0.0,0.0,1345219660.91,-5.80523884531784,6.290672451193058,1,SZSE.002063,2018-01-15,2018-01-15T09:30:00.000000,12.6,2018-01-18T11:30:00.000000,11.54,-9.142477708214754,3.5,未涨停卖出
SHSE.601828,美凯龙,2018-01-26,21.58,23.33,21.0,22.61,22.36,0.011180679785330883,108146306.0,2364162062.0,24.6,20.12,false,false,1.0,34.33216063492063,650.2871073909,7122150000.0,71.2215,false,false,true,断板,断板,断板,6天6板,12.706454682539684,21.97,20.552857142857142,-3.488372093023261,10.009035935219295,2186.077499494065,false,12.28,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,断板,19.427142857142858,-0.05733558178752107,2291.094118698538,15.096698286638716,0.0,,0.0,0.0,0.0,2724937763.0,-5.809194725450329,11.081697183616424,1,SHSE.601828,2018-01-26,2018-01-26T09:30:00.000000,21.58,2018-01-29T11:30:00.000000,22.9,5.27122280110328,1.5,未涨停卖出
SHSE.600903,贵州燃气,2018-03-05,27.36,30.52,26.68,29.54,28.57,0.03395169758487926,59512424.0,1697639596.0,31.43,25.71,false,false,1.0,48.80131756714537,240.157040697,3602355617.8399997,36.0235561784,false,false,true,断板,断板,断板,5天5板,25.60291957427632,27.594,26.09714285714286,-4.235211760588033,13.192467703087353,2852.58015368354,false,18.54,0.059154947888052034,0.005158900923257471,,,,,0.0010317801846514941,0.011830989577610408,,,,0.8748571428571429,0.0,0.43742857142857144,断板,24.641428571428573,0.008115737473535667,2956.6051158205196,15.942953214679104,0.31985714285714284,,0.6397142857142857,0.0,-0.00023358209459635557,1998764075.0,-7.46143320391629,11.032523624557932,1,SHSE.600903,2018-03-05,2018-03-05T09:30:00.000000,27.36,2018-03-06T11:30:00.000000,29.18,5.802229677780108,1.5,未涨停卖出
SHSE.600490,鹏欣资源,2018-02-28,9.01,9.61,9.0,9.45,9.27,0.01941747572815533,91010409.0,852755010.0,10.2,8.34,false,false,13.9802,6.118553706740998,178.734168459,14056399702.8,115.22618452799999,false,false,true,断板,断板,断板,3天2板,3.8673087127119428,8.968,8.545714285714286,-2.80474649406688,10.581745235707105,936.9862407716463,false,7.02,0.0006854422431156613,0.000396710133025656,,,,,0.00007934202660513121,0.00013708844862313227,,,,0.8746781115879828,0.0,0.4373390557939914,断板,8.242857142857144,-0.007494646680942241,944.654232620785,12.461005199306742,0.38515446224256294,,0.7703089244851259,0.0,-0.000632237528126807,1129268151.0,-4.621186367807162,9.30675909878682,1,SHSE.600490,2018-02-28,2018-02-28T09:30:00.000000,9.01,2018-03-08T11:30:00.000000,9.6,5.699289412825919,6.5,未涨停卖出
SHSE.601066,中信建投,2018-06-29,10.6,10.95,10.23,10.76,11.05,-0.026244343891402844,125912980.0,1335582599.0,12.16,9.95,false,false,1.0,31.478244999999998,687.0648948176,4304000000.0,43.04,false,false,false,,未涨停,未涨停,5天5板,1.0760465000000001,11.082,10.49,-4.072398190045258,2.573879885605334,1060.7187590985457,false,6.5,,,,,,,0.0,0.0,,,,0.918719909374115,0.0,0.4593599546870575,断板,10.067142857142857,-0.06355932203389825,1130.9241089856407,9.76301972470556,0.4576607193429623,,0.9153214386859246,0.0,0.0,1789632858.0,-6.271341146777276,5.293032496097627,1,SHSE.601066,2018-06-29,2018-06-29T09:30:00.000000,10.6,2018-07-02T11:30:00.000000,10.73,0.4198301135082275,1.5,未涨停卖出
SHSE.600869,远东股份,2018-03-08,5.6,5.89,5.6,5.73,5.85,-0.02051282051282033,19182386.0,109868505.0,6.44,5.27,false,false,10.6731,0.8806564249863696,127.16891234580002,12481038991.080002,42.735887902200005,false,false,true,断板,断板,断板,14天14板,0.08704891155507777,5.516,5.414285714285714,-4.273504273504273,5.831134564643818,572.757241982306,false,4.78,0.02804117565911691,0.0013371786663340809,,,,,0.0002674357332668162,0.005608235131823382,,,,0.26057142857142856,0.0,0.13028571428571428,断板,5.332857142857143,0.029929577464788748,598.0533790062048,9.697294401285825,0.07371428571428572,,0.14742857142857144,0.0,-0.0002643537131931782,222124387.0,-6.3628733390719505,5.009375837128305,1,SHSE.600869,2018-03-08,2018-03-08T09:30:00.000000,5.6,2018-03-09T11:30:00.000000,5.62,-0.442515651678993,1.5,未涨停卖出
SZSE.000882,华联股份,2018-03-02,3.25,3.46,3.25,3.27,3.38,-0.032544378698224796,83059774.0,276032556.0,3.72,3.04,false,false,2.96177,3.73120825821254,89.51140866690001,7279289768.46,50.413753467300005,false,false,true,断板,断板,断板,2天2板,1.7655937969644826,3.19,3.0742857142857143,-3.8461538461538427,6.366171003717473,332.33001091479014,false,2.63,0.16493089161018096,0.0054324021014254854,,,,,0.0010864804202850972,0.032986178322036194,,,,0.9194285714285715,0.0,0.45971428571428574,断板,3.0028571428571427,-0.00588235294117645,342.14828444909904,12.55946717411989,0.4473985134362493,,0.8947970268724986,0.0,0.0005101808645769695,519209026.0,-5.011945179473843,8.230256898192213,1,SZSE.000882,2018-03-02,2018-03-02T09:30:00.000000,3.25,2018-03-05T11:30:00.000000,3.26,-0.49157217284707294,1.5,未涨停卖出
SZSE.002190,成飞集成,2018-01-31,23.5,24.49,23.02,23.5,24.71,-0.0489680291380008,13042611.0,308463715.0,27.18,22.24,false,false,2.62815,3.7784038166151257,84.301395605,8111926977.0,38.709106,false,false,true,断板,断板,断板,2天2板,3.429584863606447,22.438,21.45,-4.896802913800085,9.55710955710956,2365.045733557491,false,18.18,0.00348916449304115,0.0009266996509937645,,,,,0.00018533993019875293,0.00069783289860823,,,,0.7482778415614236,0.0,0.3741389207807118,断板,20.83142857142857,0.05643437366395898,2463.789249013898,18.61884515155672,0.19853574504737295,,0.3970714900947459,0.0,-0.00042744505309365267,580379755.0,-4.618465197842747,12.810314085859286,1,SZSE.002190,2018-01-31,2018-01-31T09:30:00.000000,23.5,2018-02-01T11:30:00.000000,22.28,-5.946935661608871,1.5,未涨停卖出
SZSE.000935,四川双马,2018-11-21,17.49,18.9,17.18,18.03,17.94,0.0050167224080266415,25759896.0,466364642.0,19.73,16.15,false,false,2.45966,3.3741858907001183,137.6482920399,13764829203.990002,42.5804622348,false,false,true,断板,断板,断板,2天2板,4.664361242229522,18.097999999999995,17.31142857142857,-2.5083612040133936,4.150849975243447,1810.42905608004,false,12.66,0.7346553535970334,0.015947082872568238,0.009039676765034053,0.0004159576359349335,0.2853055043633148,-0.0013698573023986622,0.0029864382017615156,0.23704256041091815,32.03320307066706,2.7414029509818976,0.5166666666666667,0.9413086211738276,0.0,0.4706543105869138,断板,16.902857142857147,-0.09984947315604609,1870.0486319247007,6.135902636916814,0.4653187306936254,1.2014337013405579e-6,0.9306374613872508,0.0,0.0025862805301208377,689479600.0,-6.47302053316734,3.47363083164296,1,SZSE.000935,2018-11-21,2018-11-21T09:30:00.000000,17.49,2018-11-22T11:30:00.000000,17.38,-1.4207321656769099,1.5,未涨停卖出
SHSE.600162,香江控股,2018-01-16,3.71,3.99,3.5,3.86,3.86,0.0,255357683.0,941964645.0,4.25,3.47,false,false,6.64228,14.381487152303302,131.2659169664,6853815922.8,43.71037694099999,false,false,true,断板,断板,断板,9天9板,0.14200890000010025,3.6340000000000003,3.5585714285714287,-3.8860103626942983,8.47049377759935,368.88047930792044,true,3.37,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,炸板,3.488571428571429,0.040431266846361114,401.92556572527235,10.647010647010633,0.0,,0.0,0.0,0.0,1215941033.0,-7.694351482585427,6.347256347256347,1,SHSE.600162,2018-01-16,2018-01-16T09:30:00.000000,3.71,2018-01-17T11:30:00.000000,3.61,-3.470753106173699,1.5,未涨停卖出
SZSE.000802,北京文化,2018-07-10,14.6,14.88,14.09,14.3,15.2,-0.05921052631578938,64702645.0,932876830.0,16.72,13.68,false,false,3.29834,16.800231485781982,103.410486465,5507351635.5,36.877588462000006,false,false,true,断板,断板,断板,5天3板,8.657237275233117,14.663999999999998,13.78,-3.947368421052629,3.7735849056603876,1441.790872691526,false,9.02,0.6069869592408077,0.024542625846235174,0.028333523719951077,0.0010546551467200962,0.18754932583121675,-0.0012246068050476666,0.005068470701092783,0.19182895145750212,28.807449523946246,2.1053921125359847,0.45,0.9932107496463932,0.0,0.4966053748231966,断板,13.228571428571428,-0.048215403882279406,1593.2506632739157,14.90280777537797,0.4947651386530843,0.008013414909441382,0.9895302773061686,0.0,0.004201387483412832,1438341801.0,-8.363446276564135,10.367170626349886,1,SZSE.000802,2018-07-10,2018-07-10T09:30:00.000000,14.6,2018-07-11T11:30:00.000000,13.8,-6.232603831250336,1.5,未涨停卖出
